gene_id	PRJEB14695__ovary_mixed_sex_r1	PRJEB14695__ovary_mixed_sex_r2	PRJEB14695__ovary_mixed_sex_r3	PRJEB14695__ovary_single_sex_r1	PRJEB14695__ovary_single_sex_r2	PRJEB14695__testis_mixed_sex_r1	PRJEB14695__testis_mixed_sex_r2	PRJEB14695__testis_mixed_sex_r3	PRJEB14695__testis_single_sex_r1	PRJEB14695__testis_single_sex_r2	PRJEB14695__testis_single_sex_r3	PRJEB14695__whole_female_mixed_sex_r1	PRJEB14695__whole_female_mixed_sex_r2	PRJEB14695__whole_female_mixed_sex_r3	PRJEB14695__whole_female_single_sex_r1	PRJEB14695__whole_female_single_sex_r2	PRJEB14695__whole_female_single_sex_r3	PRJEB14695__whole_male_mixed_sex_r1	PRJEB14695__whole_male_mixed_sex_r2	PRJEB14695__whole_male_mixed_sex_r3	PRJEB14695__whole_male_single_sex_r1	PRJEB14695__whole_male_single_sex_r2	PRJEB14695__whole_male_single_sex_r3
Smp_153970	2548.277	2549.375	2535.782	2549.063	2538.06	2531.288	2538.55	2559.423	2540.603	2533.69	2531.684	2555.663	2538.544	2536.003	2548.266	2524.713	2547.409	2532.068	2538.0100000000007	2543.047	2547.649	2541.542	2505.614
Smp_153990	6333.299801476317	6323.23298184787	6318.928681558973	6306.319286425288	6301.28775426435	6241.05870861315	6254.952724264881	6279.506651441341	6273.44685780977	6244.149022536034	6195.605278027374	6345.674568723562	6289.435834428847	6284.0727611696575	6356.024096799851	6341.797166802935	6390.856225623333	6344.210211703785	6326.106217035532	6291.427859242678	6292.011239672267	6282.221354131718	6262.326480263251
Smp_154000	15740.277	15741.374999999998	15727.782	15741.063000000002	15730.060000000001	15723.288	15730.55	15751.423	15732.603	15725.689999999999	15723.684000000001	15747.663	15730.544	15728.002999999999	15740.266	15716.713	15739.409	15724.068	15730.01	15735.047	15739.649	15733.542000000001	15697.614
Smp_154040	2148.277	2149.375	2135.782	2149.063	2138.06	2131.288	2138.55	2159.423	2140.603	2133.69	2131.684	2155.663	2138.544	2136.003	2148.266	2124.713	2147.409	2132.068	2138.01	2143.047	2147.649	2141.542	2105.614
Smp_154080	486.9025488043416	486.76462678852056	472.5751466153638	501.9658019890304	494.7989698558622	476.4982347717532	488.1141575963958	509.5498151451869	491.0517992849593	493.5393579251345	475.9208967993296	536.4031212482664	479.36254309733704	481.1609687014395	489.37470051516294	468.8214179807836	494.3607742158469	491.27284574831157	495.8114470489239	510.70259623852655	531.9517322169226	506.8617169606055	496.4886070555929
Smp_154090	1486.277	1487.375	1473.782	1487.063	1476.06	1469.288	1476.55	1497.423	1478.6029999999998	1471.69	1469.684	1493.663	1476.544	1474.003	1486.266	1462.713	1485.409	1470.068	1476.01	1481.047	1485.649	1479.5420000000001	1443.614
Smp_154100	14536.277	14537.375	14523.782	14537.063	14526.060000000001	14519.288	14526.55	14547.423	14528.603	14521.69	14519.684	14543.663	14526.544000000002	14524.003	14536.266	14512.713	14535.409	14520.068	14526.01	14531.047000000002	14535.649000000001	14529.542	14493.613999999998
Smp_154120	303.6244125066364	303.394	303.6244125066364	303.855	303.6244125066364	303.6244125066364	303.6244125066364	303.6244125066364	303.6244125066364	303.6244125066364	303.6244125066364	303.6244125066364	303.6244125066364	303.6244125066364	303.6244125066364	303.6244125066364	303.6244125066364	303.6244125066364	303.6244125066364	303.6244125066364	303.6244125066364	303.6244125066364	303.6244125066364
Smp_154130	261.52382608695655	261.52382608695655	261.52382608695655	261.52382608695655	261.52382608695655	261.52382608695655	261.52382608695655	261.52382608695655	261.52382608695655	261.52382608695655	261.52382608695655	261.52382608695655	261.52382608695655	261.52382608695655	261.52382608695655	261.52382608695655	261.52382608695655	261.52382608695655	261.52382608695655	261.52382608695655	261.52382608695655	261.52382608695655	261.52382608695655
Smp_154160	1096.277	1097.375	1083.782	1097.063	1086.06	1079.288	1086.55	1107.423	1088.603	1081.69	1079.684	1103.663	1086.544	1084.003	1096.266	1072.713	1095.409	1080.068	1086.01	1091.047	1095.649	1089.5419999999997	1053.614
Smp_154180	726.0576652767006	736.467	722.8920000000002	736.119	725.106	726.0576652767006	726.0576652767006	726.0576652767006	727.787	726.0576652767006	718.77	742.7679999999999	725.579	723.078	735.306	711.826	734.494	719.133	725.056	730.104	734.708	728.609	692.758
Smp_154220	4385.277	4386.375	4372.782	4386.063	4375.06	4368.288	4375.55	4396.423	4377.603	4370.69	4368.684	4392.663	4375.544	4373.003	4385.266	4361.713	4384.409	4377.088448453846	4375.01	4380.047	4384.649	4378.542	4342.614
Smp_154250	9472.277	9473.375	9459.782	9473.063	9462.06	9455.288	9462.55	9483.423	9464.603	9457.69	9455.684	9479.663	9462.544	9460.003	9472.266	9448.713	9471.409	9456.068	9462.01	9467.047	9471.649	9465.542	9429.614
Smp_154260	323.9402691680266	323.9402691680266	323.9402691680266	323.9402691680266	323.9402691680266	318.363	323.2629999999999	344.566	325.537	319.632	319.053	323.9402691680266	324.238	321.127	332.573	313.047	331.48	323.9402691680266	323.886	328.305	333.301	328.239	298.802
Smp_154270	3038.984670437554	3042.995025209966	3023.815699340708	3106.274764600781	3109.0989354774997	3034.697620031024	2992.8109758392366	3154.342983242691	3043.9483435074344	3141.8186523004665	3032.193683045648	3084.8913664179418	3018.2513238385523	3070.669873677104	3074.8039912177874	3034.879321637725	3050.441911207697	2930.068	3063.243308748937	3000.524581072094	3048.5869874362493	3041.2186984999043	3013.858618880978
Smp_154280	1809.277	1810.3750000000002	1796.782	1810.063	1799.0600000000002	1792.288	1799.5500000000002	1820.423	1801.603	1794.69	1792.684	1816.6630000000002	1799.544	1797.003	1809.266	1785.713	1808.409	1793.068	1799.0100000000002	1804.047	1808.6490000000001	1802.5419999999997	1766.6140000000003
Smp_154290	323.1595287584495	323.1595287584495	323.1595287584495	323.1595287584495	323.1595287584495	323.1595287584495	323.1595287584495	323.1595287584495	323.1595287584495	323.1595287584495	323.1595287584495	323.1595287584495	324.238	321.127	332.573	313.047	331.48	316.962	323.1595287584495	323.1595287584495	323.1595287584495	323.1595287584495	323.1595287584495
Smp_154320	7344.277	7345.375000000001	7331.782	7345.063	7334.06	7327.2880000000005	7334.55	7355.423000000001	7336.603	7329.69	7327.684	7351.663	7334.544	7332.003	7344.266	7320.713	7343.409	7328.068	7334.01	7339.047	7343.649	7337.542	7301.614
Smp_154330	842.277	843.375	829.782	843.0630000000001	832.06	825.2879999999999	832.55	853.423	834.6030000000001	827.69	825.684	849.6629999999999	832.544	830.003	842.266	818.713	841.409	826.068	832.01	837.047	841.649	835.542	799.614
Smp_154340	1365.277	1366.375	1352.782	1366.063	1355.06	1348.288	1355.55	1376.423	1357.603	1350.69	1348.684	1372.663	1355.544	1353.003	1365.266	1341.713	1364.409	1349.0680000000002	1355.01	1360.047	1364.649	1358.542	1322.614
Smp_154370	857.277	858.375	844.782	858.063	847.06	840.288	847.55	868.423	849.603	842.69	840.684	864.663	847.544	845.003	857.266	833.713	856.409	841.068	847.01	852.047	856.649	850.542	814.6139999999999
Smp_154390	1546.277	1547.375	1533.7820000000002	1547.063	1536.06	1529.288	1536.5500000000002	1557.423	1538.603	1531.69	1538.079923398714	1553.663	1536.544	1534.003	1546.2659999999998	1522.713	1545.409	1530.068	1536.0100000000002	1541.047	1545.649	1539.542	1503.614
Smp_154410	4062.277	4052.836563926575	4049.7819999999997	4052.836563926575	4052.06	4045.288	4052.55	4073.4229999999993	4054.603	4047.69	4045.684	4069.6630000000005	4052.544	4050.0030000000006	4062.2660000000005	4038.7130000000006	4061.409	4046.068	4052.01	4057.047	4061.649	4055.5420000000004	4019.614
Smp_154420	7014.277000000001	7015.375000000001	7001.782	7015.063	7004.06	6997.288	7004.55	7025.423	7006.603	6999.69	6997.683999999999	7021.663	7004.544	7002.002999999999	7014.266	6990.713	7013.409	6998.068	7004.01	7009.047	7013.649	7007.542	6971.6140000000005
Smp_154470	4656.949981832252	4741.341589529056	4731.143895553675	4595.868824530184	4643.358051392557	4719.87437048854	4748.2350969937015	4679.5084142977375	4667.483085112945	4585.690890501968	4693.58990197393	4674.257232012081	4672.089177985658	4632.466202561185	4632.058983946668	4595.971110122856	4666.72293554083	4699.328700466533	4613.276212285932	4666.82876877241	4567.179531282911	4582.837260147512	4589.2169801428245
Smp_154490	5640.277	5641.375	5627.782	5641.063	5630.06	5623.288	5630.55	5651.423	5632.603	5625.69	5623.684	5647.663	5630.544	5628.003000000001	5640.266	5616.713	5639.409	5624.068	5630.01	5635.0470000000005	5639.649	5633.542	5597.614
Smp_154500	1136.277	1137.375	1123.782	1137.063	1126.06	1119.288	1126.55	1147.423	1128.603	1121.69	1119.684	1143.663	1126.544	1124.003	1136.266	1112.713	1135.409	1120.068	1126.01	1131.047	1135.649	1129.542	1093.614
Smp_154520	3478.277	3479.375	3465.782	3479.063	3468.0599999999995	3461.288	3468.5500000000006	3489.423	3470.6030000000005	3463.6900000000005	3461.684	3485.663	3468.544	3466.003	3478.266	3454.713	3477.409	3462.068	3468.01	3473.047	3477.6490000000003	3471.5419999999995	3435.614
Smp_154530	773.285	774.3950000000001	760.803	774.071	763.068	756.31	763.575	784.443	765.642	758.711	756.698	780.682	763.5460000000002	761.012	773.277	749.725	772.425	757.079	763.022	768.059	772.657	766.555	730.628
Smp_154560	2973.277	2974.375	2960.782	2974.063	2963.06	2956.288	2963.55	2984.423	2965.603	2958.69	2956.684	2980.663	2963.5440000000003	2961.0029999999997	2973.2660000000005	2949.713	2972.409	2957.068	2963.0099999999998	2968.047	2972.649	2966.542	2930.614
Smp_154590	828.2725255808019	828.2725255808019	828.2725255808019	828.2725255808019	828.2725255808019	828.2725255808019	828.2725255808019	828.2725255808019	828.2725255808019	828.2725255808019	828.2725255808019	828.2725255808019	829.544	827.003	828.2725255808019	828.2725255808019	828.2725255808019	828.2725255808019	828.2725255808019	828.2725255808019	828.2725255808019	828.2725255808019	828.2725255808019
Smp_154600	2607.277	2608.375	2594.782	2608.063	2597.06	2590.288	2597.55	2618.423	2599.603	2592.69	2590.684	2614.663	2597.544	2595.003	2607.266	2583.713	2606.409	2591.068	2597.01	2602.047	2606.649	2600.542	2564.614
Smp_154610	2728.277	2729.375	2715.782	2729.063	2718.06	2711.288	2718.55	2739.423	2720.603	2713.69	2711.684	2735.663	2718.544	2716.003	2728.2660000000005	2704.713	2727.409	2712.068	2718.01	2723.047	2727.649	2721.542	2685.614
Smp_154620	5767.277	5768.375	5754.782	5768.063000000001	5757.06	5750.288	5757.55	5778.423	5759.603	5752.69	5750.684	5774.663	5757.544	5755.003	5767.266	5743.713	5766.409	5751.068	5757.01	5762.047	5766.649	5760.542	5724.6140000000005
Smp_154640	2913.277	2914.375	2900.782	2914.063	2903.06	2896.288	2903.55	2924.423	2905.603	2898.69	2896.684	2920.663	2903.544	2901.003	2913.266	2889.713	2912.409	2897.068	2903.01	2908.047	2912.6489999999994	2906.542	2870.614
Smp_154650	3651.277	3652.375	3638.782	3652.063	3641.06	3634.288	3641.55	3662.4229999999993	3643.603	3636.69	3634.6840000000007	3658.663	3641.544	3639.003	3651.266	3627.7130000000006	3650.409	3635.0679999999998	3641.01	3646.047	3650.649	3644.542	3608.6140000000005
Smp_154670	2300.277	2301.375	2287.782	2301.063	2290.06	2283.288	2290.55	2311.423	2292.603	2285.69	2283.684	2307.663	2290.544	2288.003	2300.266	2276.713	2299.409	2284.068	2290.01	2295.047	2299.649	2293.542	2257.614
Smp_154680	1586.277	1587.375	1573.782	1587.063	1576.06	1569.288	1576.55	1597.423	1578.6030000000003	1571.69	1569.6840000000002	1593.663	1576.544	1574.003	1586.2660000000003	1562.713	1585.409	1570.068	1576.01	1581.0469999999998	1585.649	1579.542	1543.614
Smp_154690	841.277	842.375	828.782	842.063	831.06	824.288	831.55	852.423	833.603	826.69	824.684	848.663	831.544	829.003	841.266	817.713	840.409	825.068	831.01	836.047	840.649	834.5419999999999	798.614
Smp_154730	1733.277	1734.375	1720.782	1734.0629999999999	1723.06	1716.288	1723.55	1744.423	1725.6030000000003	1718.6900000000003	1716.684	1740.663	1723.544	1721.003	1733.266	1709.713	1732.409	1717.068	1723.01	1728.047	1732.649	1726.542	1690.6140000000003
Smp_154740	1458.7591990136993	1161.0342367688816	1704.0573763668908	1297.6559528738915	1343.4344241824306	1261.7649770452747	1359.4336484575301	1144.0006430621454	1214.7201564911954	1193.4143929009408	1101.869297302681	1197.3362147566027	1211.986177222197	938.9831137219486	1020.5858541105451	1116.8949171264182	1048.1953545178503	1474.4146391932659	1089.7194380591893	1158.8208753475856	1181.5372412726213	1193.7321945989902	1116.4136838019126
Smp_154760	6063.567114143283	6274.839000193259	6262.537387547822	6334.863549024727	6579.192102279137	5923.75266044222	5999.341989808353	5969.2587021989175	5944.199630149719	6155.951426038444	6035.401507843305	6550.366987077755	6067.999050253793	6059.774567497416	6400.851269368553	6319.3945174042055	6423.138322574298	6094.0760071375735	6619.072045904263	6603.661189692597	6521.4222906674395	6508.642000890734	6484.907377607968
Smp_154780	2091.277	2092.375	2078.782	2092.063	2081.06	2074.288	2081.55	2102.423	2083.603	2076.69	2074.684	2098.663	2081.544	2079.003	2091.266	2067.713	2090.409	2075.068	2081.01	2086.047	2090.649	2084.542	2048.614
Smp_154830	4027.2770000000005	4028.375	4014.782	4028.063	4017.06	4010.288	4017.55	4038.423	4019.603	4012.6900000000005	4010.684	4034.663	4017.5440000000003	4015.003	4027.266	4003.713	4026.4090000000006	4011.068	4017.0099999999998	4022.047	4026.649	4020.542	3984.6139999999996
Smp_154840	1426.277	1427.375	1413.782	1427.063	1416.06	1409.288	1416.55	1437.423	1418.603	1411.69	1409.684	1433.663	1416.544	1414.0029999999997	1426.266	1402.713	1425.409	1410.068	1416.01	1421.047	1425.649	1419.542	1383.614
Smp_154850	4982.277	4983.375	4969.782	4983.063	4972.06	4965.288	4972.55	4993.423	4974.603	4967.69	4965.684	4989.663	4972.544	4970.003	4982.2660000000005	4958.713	4981.409	4966.068	4972.01	4977.047	4981.649	4975.542	4939.614
Smp_154870	3134.277	3135.375	3121.782	3135.0629999999996	3124.06	3117.288	3124.55	3145.4230000000002	3126.603	3119.69	3117.684	3141.663	3124.544	3122.003	3134.266	3110.713	3133.4089999999997	3118.068	3124.0099999999998	3129.047	3133.649	3127.542	3091.614
Smp_154880	2042.2769999999998	2043.375	2029.7820000000002	2043.063	2032.06	2025.288	2032.55	2053.423	2034.603	2027.6899999999998	2025.684	2049.663	2032.5439999999999	2030.003	2042.266	2018.713	2041.409	2026.068	2032.01	2037.0469999999998	2041.649	2035.542	1999.614
Smp_154900	818.5899015493584	830.375	816.782	818.5899015493584	818.5899015493584	812.288	818.5899015493584	818.5899015493584	818.5899015493584	814.69	812.684	836.663	819.544	817.003	829.266	805.713	828.409	813.068	819.01	824.047	828.6490000000001	822.542	786.614
Smp_154910	6708.277000000001	6709.375	6695.782	6709.063	6698.06	6691.288	6698.55	6719.423	6700.603	6693.6900000000005	6691.684	6715.663	6698.544	6696.003	6708.266	6684.713	6707.409	6692.068	6698.01	6703.047	6707.649	6701.542	6665.614
Smp_154930	1295.277	1296.375	1282.782	1296.063	1285.06	1278.288	1285.55	1306.423	1287.603	1280.69	1278.6840000000002	1302.663	1285.544	1283.003	1295.266	1271.713	1294.409	1279.068	1285.01	1290.047	1294.649	1288.542	1252.614
Smp_154940	888.2770000000002	889.375	875.782	889.0630000000001	878.0599999999998	871.288	878.55	899.423	880.603	873.69	871.684	895.663	878.544	876.003	888.266	864.713	887.409	872.068	878.01	883.047	887.649	881.542	845.6140000000001
Smp_154960	1293.277	1294.375	1280.782	1294.063	1283.0599999999997	1276.288	1283.55	1304.423	1285.5384682038957	1278.69	1276.684	1300.663	1282.9548776810823	1279.921567891616	1293.0416936373658	1269.713	1292.409	1277.068	1283.01	1288.047	1292.649	1286.542	1250.614
Smp_154970	14166.277	14167.375	14153.782	14167.063	14156.060000000001	14149.288	14156.55	14177.423	14158.603	14151.690000000002	14149.684	14173.663	14156.544000000002	14154.003	14166.266	14142.713	14165.409	14150.068	14156.01	14161.046999999999	14165.649	14159.542	14123.614
Smp_154980	1973.277	1974.375	1960.782	1974.063	1963.06	1956.288	1963.55	1984.423	1965.603	1958.69	1956.684	1980.6630000000002	1963.544	1961.003	1973.266	1949.713	1972.4089999999999	1957.0679999999998	1963.01	1968.047	1972.649	1966.5420000000001	1930.614
Smp_155000	10499.277	10500.375	10486.782	10500.063	10489.06	10482.288	10489.55	10510.423	10491.603	10484.69	10482.684	10506.663	10489.544	10487.003	10499.266	10475.713	10498.409	10483.068	10489.01	10494.047	10498.649	10492.542	10456.614
Smp_155020	4034.277	4035.375	4021.782	4035.063	4024.06	4017.288	4024.5500000000006	4045.4230000000002	4026.6029999999996	4019.6900000000005	4017.684	4041.663	4024.544	4022.003	4034.2659999999996	4010.713	4033.409	4018.068	4024.01	4029.047	4033.649	4027.542	3991.614
Smp_155030	8698.277	8699.375	8685.782	8699.063	8688.06	8681.288	8688.55	8709.423	8690.603	8683.69	8681.684	8705.663	8688.544	8686.003	8698.266	8674.713	8697.409	8682.068	8688.01	8693.047	8697.649	8691.542	8655.614
Smp_155040	15340.277	15341.375	15327.781999999997	15341.063	15330.06	15323.288000000002	15330.550000000001	15351.422999999999	15332.603000000001	15325.69	15323.684	15347.663	15330.544000000002	15328.003	15340.266	15316.712999999998	15339.409	15324.068	15330.01	15335.046999999999	15339.649000000001	15333.541999999998	15297.614
Smp_155050	6907.277	6908.375000000001	6894.782	6908.063000000001	6897.060000000001	6890.287999999999	6897.55	6918.422999999999	6899.603	6892.69	6890.684	6914.663	6897.543999999999	6895.003	6907.266	6883.713000000001	6906.409	6891.068	6897.01	6902.047	6906.649	6900.542	6864.614
Smp_155060	991.277	992.3750000000001	978.782	992.0629999999999	981.0600000000001	974.288	981.55	1002.423	983.603	976.6899999999999	974.684	998.6630000000001	981.544	979.003	991.2659999999998	967.713	990.409	975.068	981.01	986.047	990.649	984.542	948.614
Smp_155110	818.2698125247775	818.2698125247775	818.2698125247775	818.2698125247775	818.2698125247775	810.2880000000001	818.2698125247775	838.423	819.603	812.69	810.6839999999999	818.2698125247775	818.2698125247775	818.2698125247775	818.2698125247775	818.2698125247775	818.2698125247775	818.2698125247775	818.2698125247775	818.2698125247775	818.2698125247775	818.2698125247775	818.2698125247775
Smp_155210	941.277	942.375	928.782	942.063	931.06	924.288	931.55	952.423	933.603	926.69	924.684	948.663	931.544	929.003	941.266	917.713	940.409	925.068	931.01	936.0469999999999	940.649	934.5419999999999	898.614
Smp_155290	1822.277	1823.375	1809.782	1823.063	1812.06	1805.288	1812.55	1833.4229999999998	1814.6030000000003	1807.69	1805.6839999999997	1829.663	1812.544	1810.003	1822.266	1798.7129999999997	1821.409	1806.068	1812.01	1817.047	1821.649	1815.5420000000001	1779.6140000000003
Smp_155310	5091.277	5092.375	5078.782	5092.063	5081.06	5074.288	5081.55	5102.423	5083.603	5076.69	5074.684	5098.663	5081.544	5079.003	5091.266	5067.713	5090.409	5075.068	5081.01	5086.047	5090.649	5084.542	5048.614
Smp_155320	1454.277	1455.375	1441.782	1455.063	1444.06	1437.288	1445.7642302933973	1465.423	1446.603	1439.69	1437.6839999999997	1461.663	1444.544	1442.003	1454.266	1430.713	1453.4089999999999	1438.068	1444.01	1449.047	1453.649	1447.542	1411.614
Smp_155330	6725.277	6726.375	6712.782	6726.063	6715.06	6708.288	6715.55	6736.423	6717.603	6710.69	6708.684	6732.6630000000005	6715.544	6713.003	6725.266	6701.713	6724.409	6709.068	6715.010000000001	6720.047	6724.649	6718.542	6682.614
Smp_155340	19748.277	19749.375	19735.782	19749.063	19738.06	19731.288	19738.55	19759.423	19740.603	19733.69	19731.684	19755.663	19738.544	19736.003	19748.266	19724.713	19747.409	19732.068	19738.01	19743.047	19747.649	19741.542	19705.614
Smp_155360	505.202	505.713	492.37000000000006	505.5799999999999	494.341	488.796	495.29999999999995	516.593	497.513	490.868	488.76	512.454	495.02	492.46399999999994	504.613	481.951	503.795	488.72999999999996	494.719	499.70099999999996	504.329	498.406	463.839
Smp_155370	5428.277	5429.375	5415.782	5429.063	5418.06	5411.287999999999	5418.55	5439.423	5420.603	5413.69	5411.684	5435.663	5418.544	5416.003	5428.266	5404.713	5427.409	5412.068	5418.01	5423.047	5427.649	5421.542	5385.614
Smp_155380	1033.277	1034.375	1020.782	1034.063	1023.06	1016.288	1023.5499999999998	1044.423	1025.603	1018.6899999999999	1016.684	1040.663	1023.544	1021.0029999999999	1033.266	1009.713	1032.409	1017.068	1023.01	1028.047	1032.649	1026.542	990.614
Smp_155390	2718.277	2719.375	2705.782	2719.063	2708.06	2701.288	2708.55	2729.423	2710.603	2703.69	2701.684	2725.663	2708.544	2706.003	2718.266	2694.713	2717.409	2702.068	2708.01	2713.047	2717.649	2711.542	2675.614
Smp_155400	1780.277	1781.375	1767.782	1781.063	1770.06	1763.288	1770.55	1791.4229999999998	1772.603	1765.69	1763.684	1787.663	1770.544	1768.003	1780.2660000000003	1756.713	1779.409	1764.068	1770.01	1775.047	1779.649	1773.5419999999997	1737.614
Smp_155420	2931.277	2932.375	2918.782	2932.063	2921.06	2914.288	2921.5499999999997	2942.423	2923.603	2916.69	2914.684	2938.663	2921.544	2919.003	2931.266	2907.713	2930.409	2915.068	2921.0100000000007	2926.047	2930.649	2924.542	2888.614
Smp_155450	4628.277	4629.375	4615.782	4629.063	4618.06	4611.288	4618.55	4639.423	4620.603	4613.69	4611.684	4635.663	4618.544	4616.003	4628.266	4604.713	4627.409	4612.068	4618.01	4623.047	4627.649	4621.542	4585.614
Smp_155480	4650.277	4651.375	4637.782	4651.063	4640.06	4633.288	4640.55	4661.423	4642.603	4635.69	4633.684	4657.663	4640.544	4638.003	4650.266	4626.713	4649.409	4634.068	4640.01	4645.047	4649.649	4643.542	4607.614
Smp_155500	9642.277	9643.375	9629.782	9643.063	9632.06	9625.288	9632.55	9653.423	9634.603	9627.69	9625.684	9649.663	9632.544	9630.003	9642.266	9618.713	9641.408999999998	9626.068	9632.01	9637.047	9641.649	9635.542	9599.614
Smp_155510	1131.277	1132.375	1118.782	1132.063	1121.06	1114.288	1121.55	1142.423	1123.603	1116.69	1114.684	1138.663	1121.544	1119.003	1131.266	1107.713	1130.409	1115.068	1121.01	1126.047	1130.649	1124.542	1088.614
Smp_155520	565.3162173913043	565.3162173913043	565.3162173913043	565.3162173913043	565.3162173913043	565.3162173913043	565.3162173913043	565.3162173913043	565.3162173913043	565.3162173913043	565.3162173913043	565.3162173913043	565.3162173913043	565.3162173913043	565.3162173913043	565.3162173913043	565.3162173913043	565.3162173913043	565.3162173913043	565.3162173913043	565.3162173913043	565.3162173913043	565.3162173913043
Smp_155530	1180.277	1181.375	1167.782	1181.063	1170.06	1163.288	1170.55	1191.423	1172.603	1165.69	1163.684	1187.663	1170.544	1168.003	1180.266	1156.713	1179.409	1164.068	1170.01	1175.047	1179.649	1173.542	1137.614
Smp_155560	2480.277	2481.375	2467.782	2481.063	2470.06	2463.288	2470.55	2491.423	2472.603	2465.69	2463.684	2487.663	2470.544	2468.003	2480.266	2456.713	2479.409	2464.068	2470.01	2475.047	2479.649	2473.542	2437.614
Smp_155590	4902.277	4903.375	4889.782	4903.062999999999	4892.06	4885.288	4892.55	4913.423	4894.603	4887.6900000000005	4885.684	4909.663	4892.544	4890.003000000001	4902.266	4878.713	4901.409	4886.068	4892.01	4897.047	4901.649	4895.542	4859.614
Smp_155620	2344.277	2345.375	2331.782	2345.063	2334.06	2327.288	2334.55	2355.423	2336.603	2329.69	2327.684	2351.663	2334.544	2332.003	2344.266	2320.713	2343.409	2328.068	2334.01	2339.047	2343.649	2337.542	2301.614
Smp_155630	1259.277	1260.375	1246.782	1260.063	1249.06	1242.288	1249.55	1270.423	1251.603	1244.69	1242.684	1266.663	1249.544	1247.003	1259.266	1235.7130000000002	1258.4090000000003	1243.068	1249.01	1254.047	1258.649	1252.542	1216.614
Smp_155640	172.359	172.359	172.359	172.359	172.359	172.359	172.359	172.359	172.359	172.359	172.359	172.359	172.359	172.359	172.359	172.359	172.359	172.359	172.359	172.359	172.359	172.359	172.359
Smp_155700	907.2769999999999	908.375	894.782	908.063	897.06	890.288	897.55	918.423	899.603	892.6899999999999	890.6839999999999	914.6629999999999	897.544	895.0029999999999	907.266	883.713	906.409	891.0679999999999	897.01	902.047	906.649	900.542	864.614
Smp_155720	5381.277	5382.375	5368.782000000001	5382.063	5371.06	5364.288	5371.55	5392.423	5373.603	5366.69	5364.684	5388.663	5371.544	5369.003	5381.2660000000005	5357.713	5380.408999999999	5365.068	5371.010000000001	5376.047	5380.649	5374.542	5338.614
Smp_155740	2079.277	2080.375	2066.782	2080.063	2069.06	2062.288	2069.55	2090.423	2071.603	2064.69	2062.684	2086.663	2069.544	2067.003	2079.266	2055.713	2078.409	2063.068	2069.01	2074.047	2078.649	2072.542	2036.614
Smp_155750	3713.277	3714.375	3700.7819999999997	3714.063	3703.06	3696.288	3703.55	3724.4230000000002	3705.603	3698.69	3696.684	3720.663	3703.544	3701.003	3713.2659999999996	3689.713	3712.4090000000006	3697.068	3703.01	3708.047	3712.649	3706.5420000000004	3670.614
Smp_155760	369.097	369.007	356.245	369.196	357.66	353.636	358.972	380.349	361.22	355.08799999999997	353.939	376.742	359.404	356.535	368.236	347.458	367.23	352.49500000000006	359.09	363.736	368.608	363.29	332.251
Smp_155770	3281.277	3282.375	3268.782	3282.063	3271.06	3264.288	3271.55	3292.423	3273.603	3266.69	3264.684	3288.663	3271.544	3269.003	3281.266	3257.713	3280.409	3265.068	3271.01	3276.047	3280.649	3274.542	3238.614
Smp_155780	5439.277	5440.375000000001	5426.782	5440.063	5429.06	5422.288	5429.55	5450.423	5431.603	5424.69	5422.684	5446.663	5429.544	5427.003	5439.266	5415.713	5438.409	5423.068	5429.01	5434.047	5438.649	5432.542	5396.614
Smp_155790	829.2769999999999	830.375	816.782	830.063	819.0600000000001	812.288	819.55	840.423	821.603	814.69	812.684	836.663	819.544	817.0030000000002	829.266	805.713	828.4089999999999	813.068	819.01	824.047	828.649	822.542	786.614
Smp_155810	26155.277	26156.375	26142.781999999996	26156.063	26145.06	26138.288	26145.55	26166.423	26147.603	26140.69	26138.684	26162.663	26145.544000000005	26143.003	26155.266	26131.712999999996	26154.409	26139.068000000003	26145.01	26150.047	26154.649	26148.542	26112.614
Smp_155840	1830.277	1831.375	1817.782	1831.063	1820.06	1813.288	1820.55	1841.423	1822.6029999999998	1815.6899999999998	1813.684	1837.663	1820.5440000000003	1818.003	1830.2659999999998	1806.713	1829.409	1814.0680000000002	1820.01	1825.047	1829.6490000000001	1823.542	1787.6140000000003
Smp_155850	9768.277	9769.375	9755.782	9769.063	9758.06	9751.288	9758.55	9779.423	9760.603	9753.69	9751.684	9775.663	9758.544	9756.003	9768.266	9744.713	9767.409	9752.068	9758.01	9763.047	9767.649	9761.542	9725.614
Smp_155860	876.2769999999999	877.375	863.782	867.3165582157268	867.3165582157268	859.2880000000001	866.55	887.423	868.603	861.69	859.684	883.663	866.5440000000001	864.003	876.266	852.713	875.409	860.068	866.01	871.047	875.649	869.542	833.614
Smp_155900	557.937	558.675	549.479774439791	558.441	547.298	541.399	549.479774439791	569.378	550.412	543.571	541.423	565.266	547.86	545.376	557.524	534.542	556.763	541.57	547.476	552.502	557.116	551.08	515.933
Smp_155970	2873.277	2874.375	2860.782	2874.063	2863.06	2856.288	2863.55	2884.423	2865.603	2858.69	2856.684	2880.663	2863.544	2861.0029999999997	2873.266	2849.713	2872.409	2857.068	2863.01	2868.047	2872.649	2866.542	2830.614
