	PRJEB32839__f_26d_juveniles_r1	PRJEB32839__f_26d_juveniles_r2	PRJEB32839__f_26d_juveniles_r3	PRJEB32839__f_26d_juveniles_r4	PRJEB32839__f_26d_juveniles_r5	PRJEB32839__f_2d_somules_r1	PRJEB32839__f_2d_somules_r2	PRJEB32839__f_2d_somules_r3	PRJEB32839__f_2d_somules_r4	PRJEB32839__f_2d_somules_r5	PRJEB32839__f_32d_sporocysts_r1	PRJEB32839__f_32d_sporocysts_r2	PRJEB32839__f_32d_sporocysts_r3	PRJEB32839__f_32d_sporocysts_r4	PRJEB32839__f_32d_sporocysts_r5	PRJEB32839__f_cercariae_r1	PRJEB32839__f_cercariae_r2	PRJEB32839__f_cercariae_r3	PRJEB32839__f_cercariae_r4	PRJEB32839__f_cercariae_r5	PRJEB32839__m_26d_juveniles_r1	PRJEB32839__m_26d_juveniles_r2	PRJEB32839__m_26d_juveniles_r3	PRJEB32839__m_26d_juveniles_r4	PRJEB32839__m_26d_juveniles_r5	PRJEB32839__m_2d_somules_r1	PRJEB32839__m_2d_somules_r2	PRJEB32839__m_2d_somules_r3	PRJEB32839__m_2d_somules_r4	PRJEB32839__m_2d_somules_r5	PRJEB32839__m_32d_sporocysts_r1	PRJEB32839__m_32d_sporocysts_r2	PRJEB32839__m_32d_sporocysts_r3	PRJEB32839__m_32d_sporocysts_r4	PRJEB32839__m_32d_sporocysts_r5	PRJEB32839__m_cercariae_r1	PRJEB32839__m_cercariae_r2	PRJEB32839__m_cercariae_r3	PRJEB32839__m_cercariae_r4	PRJEB32839__m_cercariae_r5	PRJEB32839__x_1d_sporocysts_r1	PRJEB32839__x_1d_sporocysts_r2	PRJEB32839__x_1d_sporocysts_r3	PRJEB32839__x_1d_sporocysts_r4	PRJEB32839__x_1d_sporocysts_r5	PRJEB32839__x_2d_somules_r1	PRJEB32839__x_2d_somules_r2	PRJEB32839__x_2d_somules_r3	PRJEB32839__x_2d_somules_r4	PRJEB32839__x_2d_somules_r5	PRJEB32839__x_32d_sporocysts_r1	PRJEB32839__x_32d_sporocysts_r2	PRJEB32839__x_32d_sporocysts_r3	PRJEB32839__x_32d_sporocysts_r4	PRJEB32839__x_32d_sporocysts_r5	PRJEB32839__x_5d_sporocysts_r1	PRJEB32839__x_5d_sporocysts_r2	PRJEB32839__x_5d_sporocysts_r3	PRJEB32839__x_5d_sporocysts_r4	PRJEB32839__x_5d_sporocysts_r5	PRJEB32839__x_cercariae_r1	PRJEB32839__x_cercariae_r2	PRJEB32839__x_cercariae_r3	PRJEB32839__x_cercariae_r4	PRJEB32839__x_cercariae_r5	PRJEB32839__x_eggs_r1	PRJEB32839__x_eggs_r2	PRJEB32839__x_eggs_r3	PRJEB32839__x_eggs_r4	PRJEB32839__x_eggs_r5	PRJEB32839__x_miracidia_r1	PRJEB32839__x_miracidia_r2	PRJEB32839__x_miracidia_r3	PRJEB32839__x_miracidia_r4	PRJEB32839__x_miracidia_r5
Smp_347240	1188.73039367046	1205.28853575471	1176.38050688863	1205.28691066978	1094.45074234266	212.8000535916	205.250333014292	203.187552672671	219.186935374421	204.80831801148	93.8417653707042	93.8827459925426	69.5361008067325	42.328378662136	68.2490465537937	161.122623119581	129.376049651706	163.709189393479	166.166844138717	125.52424122955	1071.95458478521	1209.50163548766	927.927212101273	1027.86309624765	914.447235396519	169.070879644275	184.948177818459	135.632634287386	177.584174438978	176.122161392293	72.8510754373447	102.921427972971	106.619860384265	42.0713636477714	67.9036326429284	128.747799216977	78.8484910917493	87.7931127056551	74.2199714546495	113.600203124039	51.8163247712755	64.9711924810458	128.192112717653	71.0841718797081	67.8534132435557	178.058980018197	213.286146104447	242.413448914843	179.467139818699	171.952834575136	62.5404601856316	46.7777208314081	41.6152974281037	15.3439097602122	48.2333581971793	66.4206787813131	68.3457558412434	63.9173633248021	66.2942572946866	57.3231162817166	127.325307864765	123.04405721494	95.2904401450059	166.233846524339	140.401870091209	95.6335749239566	78.7977685866071	72.0684407013228	143.964689241792	84.186964358423	20.6307364820361	61.5416579735313	27.6957119540124	49.7687880166402	49.2439559348161
Smp_347250	433.437596794578	427.881832269386	389.429488522892	483.700668097743	463.968755585677	72.2000181828643	1090.08550069792	553.171398906215	621.628521635652	97.0144664264907	127.356681574527	698.396037261597	313.852130668225	98.7662168783175	669.918272751712	995.8542850644	111.932087900914	678.464888001842	1139.22861786629	106.980887411549	251.076741339255	246.119518849233	285.51606526193	441.913710432054	436.667999405628	77.3714194982274	37.3189201532796	64.2470372940248	81.7105097111861	303.093952163482	504.561152103091	350.945197022588	97.3485681769375	385.114790314215	115.835608626172	95.4509545918969	93.5490572274992	42.0417722815813	447.471132248322	105.316854979578	1514.74023372468	664.999264217763	2211.63766183588	1626.24788778132	1523.27100742275	348.231897984306	437.113617387037	299.847585157207	516.147494118579	562.452175029638	639.968818611874	739.087989136248	630.174503911285	322.222104964457	707.422586891964	826.852296110962	969.045181034772	975.546828118949	1086.98692140837	867.609249555565	490.101383447708	458.485594146145	505.599864769384	528.285529208706	426.35797247881	1698.15640776573	1477.78110267342	1503.28677012196	1693.61277027052	2073.17189003936	863.543684176654	690.098805247677	540.066383103242	718.005807605919	984.879118696321
Smp_347260	0	0	2.02301032998905	0	1.54656251861892	2.17142911828163	1.96411801927552	6.26569545686652	1.4372913795044	11.6085686322297	0	0	5.63806222757291	4.03127415829867	1.79602754088931	0	2.9073269584653	0	1.4081935943959	1.42641183215398	2.60183151646896	0	0	0	0	0.47760135492733	0	4.54271980866842	0	0	0	0	0	0	0	0	0	2.47304542832831	1.07565176021231	1.18333544920874	2.12943800429899	0.764366970365244	13.5961331670239	7.10841718797081	9.14877481935583	0.830111794956629	41.1111681947615	18.885999755372	1.4357371185496	4.4374925051648	1.71343726535977	0	0	0	0	2.55464149158896	55.3275166333875	0.645629932573758	2.98622780606696	17.9134738380364	0	1.46481020493976	0	0	3.86427165388649	9.5105212631559	3.8753000944233	2.53762115145503	2.53458959932733	3.80199193876749	8.8417442065869	1.31405675388323	13.8478559770062	4.85549151381856	0.518357430892801
Smp_347270	2212.087673487	1797.80802776561	2084.71214505372	1982.37978728583	1680.08241605969	2888.54358459414	3117.05529659026	4317.06416978103	3157.01051508141	3242.93656576073	1062.42284366119	1002.94250596911	1471.53424139653	1574.21255881563	912.381990771768	159.181386696454	242.761801031852	209.277726647334	156.309488977945	136.935535886782	1702.89872752893	2302.09649952193	1510.59147861729	1630.36126178816	1594.44931080681	4544.37689213354	10039.3383288815	3254.53426292459	2886.01520299909	3983.22795241873	1095.46431953933	1980.81567934865	885.408405799765	1056.63847930749	930.679200341312	197.56127810881	165.715472802999	161.984475555504	133.380818266327	182.233659178147	30.5219447282856	46.6263851922799	30.4294408976248	31.5929652798703	31.2583139661324	3445.79406086497	2025.3399442274	3917.93945610073	2928.1858532819	2729.05789067635	1061.47438589038	1428.27974271899	1209.81614665987	1426.98360769974	993.607178861894	63.8660372897241	68.3457558412434	103.300789211801	146.922408058495	58.5173478709191	231.408694452629	127.438487829759	156.948960238833	92.9782531407322	126.232874026959	1078.3874387834	1584.99773861913	720.684407013228	1223.19294063537	1100.94823712596	206.307364820361	53.4383079912514	526.218527126236	60.693643922732	60.1294619835649
Smp_347280	414.766438778812	418.197264049297	443.039262267602	472.599341288942	413.447713310792	138.971463570024	110.972668089067	86.8246370451503	99.8917508755556	114.427319374835	154.168614537586	169.446907401174	199.211532040909	243.89208657707	163.438506220927	227.124661505916	141.005357485567	135.017888159571	121.104649118048	196.844832837249	435.806779008551	479.933061756004	382.274287378473	435.784532756159	451.668045186737	151.877230866891	148.726872963805	129.143034560717	135.094709389161	154.277552227358	99.8329552289538	253.085478622059	185.425844146548	156.958548993609	170.424803495977	157.605064558713	153.687736873749	215.154952264563	234.492083726284	168.033633787642	19.1649420386909	26.7528439627836	26.5448314213323	26.064196355893	30.4959160645194	118.29093078132	187.284210665025	198.69106591953	91.8871755871741	69.8905069563456	140.501855759501	163.722022909928	130.79093477404	212.257418349603	173.640089509846	22.1402262604377	53.7002367324055	61.334843594507	45.3906626522179	57.9202320763179	171.788113785795	206.538238896506	176.007048267834	153.55499382333	168.73986221971	253.085538058426	619.402131758658	101.504846058201	490.189628509906	142.84626855655	79.5756978592821	60.6656201376091	62.315351896528	85.5780379310521	126.997570568736
Smp_347290	1208.29065444889	1094.35620887005	1252.24339426322	1122.81991151869	1200.64803528782	1124.25742599031	1304.17436479895	1321.16664204785	1261.94183120486	1148.419111117	2443.23739125869	1799.80093536923	2193.20620652586	1765.69808133482	1867.86864252488	906.557409600535	952.149578897385	953.563835126967	951.938869811632	800.217037838384	1073.25550054345	1046.88695339084	1209.21340972969	1063.41232676784	1097.78112827674	1202.60021170702	1080.05345384786	1170.07483071845	1149.39450327068	1038.98422340725	2150.45581939125	1894.76661661715	2322.45869793551	1658.58260534483	2026.45742906935	881.256487743792	882.033968144992	827.23369577582	817.495337761357	739.584655755465	5161.04790975266	7365.4401264395	3727.28279250268	4413.53724959787	4026.98571631979	1144.30910934771	1202.41382532029	1090.9898762795	1374.71829101124	1367.85706471705	2062.97846749316	1857.0755170069	2660.40651415377	2045.85463469497	1855.37651198483	4610.27634515422	4161.76834676143	5688.64533590739	6062.04244631594	5453.4585520929	713.425931369241	736.7995330847	819.497785247051	874.840836369617	817.937500072641	1361.58962750849	1738.07209234885	1700.20617147487	1304.80672573371	1368.7170979563	1187.74097175151	1766.31128667804	436.207463275696	1682.42780953813	1063.66944819203
Smp_347300	1100.26466878624	1003.67343371831	1062.08042324425	1119.64810385904	1022.79334564665	2120.40053400201	1350.33113825192	1371.29220570279	1358.95899932141	1324.20600754791	1850.02337445103	1859.33633526694	1828.61151580948	1648.79113074416	1923.54549629245	1077.38621483575	1013.20344502516	977.191965554892	839.283382259959	1192.48029168073	1095.37106843343	1062.70892245972	962.294886623542	978.216757072897	908.336105633845	1870.28690589542	2177.66875247373	1966.99767715343	1968.67854730818	1984.44621382712	1958.88447287082	2336.82258594367	1821.80891873983	2009.71667886662	1744.19134827914	1014.44386624411	1087.84189404549	1180.87919202677	1149.87173166696	1347.81907664876	5203.63666983864	6921.34291665729	4388.96127329784	4614.94240325705	5757.62895298127	2125.08619508897	1793.43079030823	2178.61649232859	1548.44248235574	1561.99736181801	2328.56124362393	2990.65561848803	2823.89518262132	3283.59668868542	2681.77471576317	4551.51959084767	4576.72472151184	4529.09397700492	4534.88554629329	4726.17151426862	1175.23280195811	941.872961776266	1084.06888964966	845.256846733929	1521.23494107998	2632.82930301699	1535.2647207407	2375.7209219922	1320.01426332967	1854.28578270746	4143.83078482039	3241.77801182993	10406.6637667202	3031.64751394046	2900.20982584522
Smp_347310	1768.42539492188	1614.68164687665	1779.23758522537	1739.73650132204	1716.16887482747	2335.3720167119	1767.70621734797	1713.2201577775	1792.30235024198	1733.82264357087	1829.91442472873	1719.65712781462	1706.45350087873	1983.38688588295	1573.32012581903	1292.8634578029	1398.42426702181	1373.80701202363	1388.47888407436	1292.32911993151	1909.74433308822	1872.26633981738	1705.16538975875	1722.91184469418	1768.8942876686	2042.70099502419	2403.77750399066	2068.88439286213	2052.56800394499	2025.40485601137	1740.33124655879	1894.76661661715	1868.16537977647	1888.35697603651	1567.1093258966	1254.18114754469	1396.55378289624	1371.30369000805	1231.6212654431	1402.25250731236	3382.967176163	5729.69480985787	3366.01411120748	3322.79012331035	3989.62821914075	2136.70776021836	1872.84210665025	2354.54087361151	1842.05072309913	1746.15330078235	1754.5597597284	2070.69377547033	1991.58923405925	2068.87049933528	1710.67643739329	1860.63055304063	2550.76124478926	1954.32180590077	2000.77263006487	2398.01703111848	1350.05247069307	1119.11499657398	1237.65465788337	1046.70972853885	1463.27086627169	2022.04249300542	1532.03530399534	1606.31418887103	1332.68721132631	1434.43724432642	6106.69799868268	1703.45557195063	18604.5945051079	1850.5492032041	1729.75874688928
Smp_347320	0	0	1.01150516499452	3.17180765965733	0	2.17142911828163	2.94617702891329	0	0	0	713.867715141429	615.962406633999	0	1723.36970267268	648.36594226104	0	0	0	0	0	0	0.878998281604402	0	0	0	0	0	0	0	0	582.808603498757	3.37447304829412	375.487334396759	509.710751886461	0	0	0	0	1.07565176021231	1.18333544920874	0	0	4.53204438900795	0.789824131996756	0.762397901612986	0.830111794956629	0	0	0	0	637.398662713834	265.073751377979	187.268838426467	398.941653765518	373.004636724854	1.70309432772598	1.62727990098199	1.29125986514752	0	1.19423158920243	1.01051831638703	0	4.48425600682381	1.40876141122322	1.2880905512955	0.52836229239755	1.2917666981411	0.507524230291005	0	0	0	0.219009458980538	6.92392798850311	0	0
Smp_347330	1985.81102039116	2099.79047317384	1992.66517503921	1874.53832685748	1941.45148170629	1375.05748915184	1974.92066838154	1941.47049227764	1972.68241836978	1858.20016463048	1772.93906718223	1630.35402796806	1550.46711258255	1064.25637779085	1609.24067663682	1106.50476118267	1053.90602244367	1134.15026054039	1092.75822925122	1126.86534740165	1499.95586924436	1677.1287213012	1890.22209872482	2579.77088378435	2356.67385938763	2229.44312480077	2129.37367933419	2124.04599053882	1987.19959617605	2119.60973303516	1931.90259307921	1454.39788381476	1715.18905835557	1666.67325220017	1862.68984445994	1325.2144160782	1506.13982136274	1614.89866469839	1569.37591814976	1505.20269139352	2502.08965505132	2881.66347827697	3175.02081195643	3220.11298615078	2747.6820374132	2134.21742483349	1932.92766016567	1568.31411667212	2877.93505413266	2503.85514603924	1469.272455046	1710.50532506849	1730.00736451117	1368.16528695226	1961.48990001863	2720.69318854225	2510.8928872152	2350.73858450105	2481.55530684165	2363.98143082621	1353.08402564223	1233.37019255928	1269.04444993114	1462.2943448497	1509.64212611832	2143.03745796446	1566.26712149608	2408.20247273082	1420.38401146304	1734.79460748905	2655.47051004493	3184.17852411805	2485.69014787262	3216.15619146557	3176.49433651108
Smp_347340	1090.48453839703	935.001040884954	1059.04590774927	1084.75821960281	1068.67470036568	1447.80036461428	1737.2623880492	1740.96823765791	1445.91512778142	1469.31311545078	1028.90792745736	1339.54649769847	890.813831956519	1120.69421600703	1138.68146092382	925.96977383181	1253.05791909854	1189.84513940622	1234.98578228521	780.247272188228	1208.55073939983	1140.06077124091	1170.08713411972	1165.1566761877	1249.44825784129	1358.29825341333	1202.43755964464	1371.2524222452	1323.71025732121	1400.7855627015	1087.36975560185	857.116154266705	961.896566510216	867.317342892518	1051.84058407673	843.520063835368	859.314911389743	882.877217913207	965.935280670656	744.3179975523	667.223908013685	484.608659211565	1064.38299650415	575.781792225635	578.660007324256	1291.65395295251	1454.70287458387	1205.08201178798	1562.08198498196	1578.63795871238	959.524868601471	1038.46540245726	903.646458438823	769.752806303981	1022.5471937802	1242.4073120761	922.667703856786	1058.83308942096	1035.62380314402	988.823755859612	957.971363934901	884.745363783616	1089.67420965819	1101.65142357655	734.211614238434	622.410780444314	826.730686810304	619.687085185317	644.292676149008	781.03777256395	415.561977709584	782.301787478483	103.858919827547	853.959569992839	562.936169949582
Smp_347350	2647.30347580688	2686.14705813559	2704.76481119536	2591.36685794004	2574.51107266097	2694.20067850793	3349.80328187441	3363.78336098634	3459.56035046708	3268.64125344638	1437.789905144	1767.74341234739	1537.31163405155	1793.91700044291	2241.44237102986	3329.22046566364	4305.75122548711	4290.19339627035	3988.0042593292	3506.12028343449	2568.00770675486	2524.48306476784	2615.64439787179	2412.44433323241	2553.89668354666	2671.70197946348	2548.11391575996	2664.62964777036	2828.27310946985	2707.36624837921	1465.11607268438	1012.34191448823	1696.64647394091	1373.79183603684	1873.34139467844	3167.63981866597	3407.85851328747	3164.26162554608	3246.31701232076	3141.75561764922	2425.42988689655	2804.46241427008	3123.87345385191	2547.18282568954	2477.03078234059	2706.99456335357	2816.64208760007	2823.58631959082	2891.57455675888	3406.88487084028	1547.23385061987	1933.4791276982	1203.87110417014	1028.04195393422	1668.87419362241	1857.22436438518	2320.50113880031	2009.20035016954	2036.60736373767	2229.03326124634	4387.67052975247	4124.90553711037	4229.77447843656	4375.61294325931	4576.5857287529	1984.5287702452	2226.35990424619	1900.17071820952	1900.43528157563	2020.48714460215	1556.14698035929	1886.54747965836	581.609951034261	1905.17348273456	1672.73942949107
Smp_347360	3218.9965521944	3392.24012290935	3273.23071392228	3030.66221880258	3283.86774786751	4594.20115700436	4815.03532425395	4696.58629459695	4688.44447994334	4764.48824005654	3700.04674890205	3794.23683194251	3240.00642677856	3218.97241540149	4477.49665943704	3127.33187765838	3222.77193345878	3493.58785612889	3733.12121874354	2837.13313415427	3707.60991096827	3253.17264021789	3631.3413633684	3513.8575615908	3439.45494188326	4465.0950672156	3882.2653112397	4309.09421850833	5103.09369982927	4594.19436500052	3826.03055445018	3290.11122208676	4357.50733744387	3750.82388213593	3782.6317713443	3098.82633977414	3072.41832237172	3087.5972172679	3229.10658415736	3030.52208542359	4886.35040719809	4979.0864449592	5245.51766282035	4969.57343852359	5530.4343783006	4309.52538351734	4910.85202299134	4310.40605375688	4755.87920519553	5280.61608114611	3713.01855403462	3990.13958691911	4393.3863999098	3677.4237058642	4299.19999397525	5351.12237771502	4000.66763656421	4425.79318779311	4082.77065645475	4471.2030699739	2758.71500373658	2967.70547520796	3233.14858091997	3390.88871681428	2656.04271677132	3172.81556584729	3941.82607937757	3942.95574513082	2771.82718582437	3548.88790398668	1550.25248422157	4204.54359350838	1287.85060586158	3633.12152521474	3928.63096873654
Smp_347370	27.1176342609941	29.9341199530023	38.4371962697919	20.6167497877726	21.6518752606649	0.542857279570408	0.982059009637762	2.68529805294279	0	0	87.1387821299397	119.07079979542	135.31349346175	147.141506777901	129.31398294403	38.8247284625497	15.9902982715591	25.3158540299195	40.8376142374812	55.6300614540053	54.6384618458482	83.5048367524182	33.8389410680806	66.1951188996697	34.4445495714363	1.91040541970932	0	0	0	2.73057614561695	83.6438273539883	60.7405148692941	64.8990454512917	139.159125911859	90.5381768572378	19.9781067750482	25.3918869617498	1.23652271416416	10.7565176021231	0	154.029348977627	291.223815709158	75.1024498749889	176.130781435277	131.894836979047	1.24516769243494	2.1082650356288	5.17424650832109	0	3.3281193788736	99.3793613908666	59.2517797197836	14.8626062243227	58.8183207474803	28.9400149183076	487.084977729629	979.622500391155	608.18339648448	560.216336418162	993.600682216422	31.3260678079978	39.5498755333735	15.6948960238833	12.6788527010089	20.609448820728	63.9318373801036	22.6059172174693	62.9330045560847	17.2352092754259	57.5730207870505	88.417442065869	21.2439175211122	55.3914239080249	49.7687880166402	52.3541005201729
Smp_347380	1312.76022906091	1129.57282057947	1334.17531262778	1221.14594896807	1236.21897321606	2499.85777242173	3572.73067706218	3557.12482079822	3196.53602801778	3286.88328986845	1028.90792745736	1209.02658253811	1026.12732541827	1283.96081941813	1029.12378092957	1667.52208746651	1357.72168960329	1615.15148710886	1437.76565987822	1543.37760239061	1878.52235489059	1735.14260788709	1750.63646681898	1906.78717497104	1760.56092890132	2612.95701280742	2570.06622173248	2626.34100938301	2109.22062401142	2652.75472546687	1181.80633487248	1118.6378155095	1258.57791714469	1100.32797232633	947.987969446373	1227.54367184463	1337.75151835324	1258.78012301911	1326.27862034178	1169.13542381824	1854.74050174442	2003.40582932731	2053.0161082206	1803.95831748059	1893.79638760666	2421.02104999101	2380.58260273085	2452.85155726961	3904.48709389562	3969.33704586991	1213.11358387472	1326.92801425094	1055.24504192692	951.322405133159	1131.87613902714	1781.43666680137	1773.73509207036	1672.82715529861	1668.10685246901	1883.30321617223	1239.90597420688	1394.49931510265	1480.92554625356	1435.52787803646	1201.7884843587	1359.4761783389	917.154355680181	1171.36592351164	848.073679934925	1209.03343652806	1553.19973229043	1145.20046100924	1848.68877293033	1273.35264949892	1077.66509882613
Smp_347390	2785.55895539982	2475.72780317184	2884.81273056438	3017.97498816395	2699.7826366691	3221.85795425037	2285.25131542707	2104.37857415617	2293.19839599927	2229.67436086182	2248.85087727652	2493.61732648485	2664.92407956613	3309.67608396321	2566.52335593082	5969.30200111701	6489.15377129455	5949.22569703108	7046.60074635711	6829.65985235327	3918.35826380225	3825.40052154236	3451.57198894422	4100.41986517399	3906.67859010226	2011.17930559898	2214.43886497769	2066.93751294413	2358.71004699624	2315.52857148317	2039.83011224565	1921.7624010035	2174.11802261827	2033.98861943264	2527.08028933879	5811.40928189735	5213.35531777821	5603.92094059196	5217.98668878992	5926.14392963739	829.061196340408	712.390016380408	971.799803985848	742.434684076951	908.778298722679	2228.43511356107	2050.287747149	2524.25615908444	1831.28269471001	1990.21538856641	3211.83815391689	2943.87789765662	2051.03965895654	2664.72566169019	2472.76349690873	1170.87735031161	1011.3544584603	1095.63399557767	1348.58047721984	1065.85169336317	6283.40289129453	6514.01098136712	5688.278744656	5674.49096440711	5386.79468551777	1258.55898049096	1760.67800956632	1267.79552726693	1822.87683983622	1495.2691153467	1273.21116574851	840.120284649345	1474.79666155116	936.502925727754	1148.16170942755
Smp_347400	1661.28851202189	1708.88608319934	1655.83395509604	1587.48973365849	1573.36960227498	1905.42905129213	2897.0740784314	2599.36851524862	2698.51456501951	2531.49714529979	2007.54348060899	1692.17925093876	1557.98452888598	1439.16487451263	1582.30026352348	1609.28499477268	1617.92745238594	1588.14790947695	2343.23414107479	1444.95518597198	1574.10806746372	1417.8242282279	1596.77503165005	1702.68555836373	1659.44950919162	1776.67704032967	1768.25824608628	1915.72983931274	1919.65224148146	1879.31903222087	2088.39749587055	1957.19436801059	1844.98714925815	1711.98087459008	1785.46610537582	1527.21527347035	1637.10850148124	1591.40473312927	1782.3549666718	1709.91972410664	3044.38653347946	1960.60127898685	3715.6289640738	3051.88044603547	3427.74096565198	2135.87764842341	2427.66718852656	2068.40504170136	2638.16695533488	2818.91711390594	1866.78990060947	2569.65613100535	2571.23087680784	2669.84029827693	2273.39894969372	3582.45891837159	2949.44482052985	3780.80888515193	3633.64199442228	3086.49154229368	1938.17413083032	1814.89984392036	1974.19370700418	1737.00282003822	1784.00541354426	2326.90753571881	2451.77319307181	3033.47232444934	2241.59104164509	2552.22287432406	536.399148532939	2923.33825847223	685.468870861808	2486.0116550751	2534.7678370658
Smp_347410	203.60453264812	179.604719718014	189.151465853976	160.176286812695	174.246043764399	78.7143055377092	92.3135469059496	82.3491402902457	83.362900011255	80.4307969518769	237.955905047143	208.373899641985	283.782465454503	215.673167468979	219.115359988495	25.2360735006573	34.8879235015836	45.5685372538551	23.9392911047304	29.9546484752336	205.544689801048	208.322592740243	214.137048946448	203.488698839725	206.667297428618	57.7897639462069	69.6985714627428	61.0022374306902	44.6684119754484	79.1867082228916	221.251414291195	202.468382897647	271.185297064326	215.211206352061	213.031004369971	2.21978964167202	20.0462265487498	18.5478407124623	15.0591246429724	13.0166899412962	69.5616414737671	18.3448072887659	117.833154114207	68.7146994837178	126.558051667756	65.5788318015737	57.9772884797919	62.8670950761012	55.2758790641594	37.7186862939008	251.875278007886	199.584942214008	240.774220834029	278.747693977189	247.597905412187	77.4907919115319	64.2775560887884	38.0921660218517	58.5300649989125	64.4885058169312	10.1051831638703	10.2536714345783	23.542344035825	5.63504564489286	7.72854330777299	90.8783142923786	94.2989689643003	147.182026784392	116.084203649192	153.165960961776	38.3142248952099	194.480399574718	83.0871358620373	122.601160723919	131.662787446771
Smp_347420	999.351505224832	1052.09627481876	1166.26545523869	946.784586407712	1063.51949197028	1574.82896803375	1358.18761032902	1406.20108039104	1134.74154411872	1413.75782271083	643.4863911134	870.13276773576	633.342323564023	894.942863142305	729.187181601059	2133.41882901711	2007.50926482029	1964.51027272175	1723.62895954059	2036.91609631589	1075.85733205992	1206.86464064284	1018.34063276755	975.152168234949	981.669662785935	1375.01430083578	1574.52914587881	1393.96602128854	1364.0207754454	1252.65180680178	690.736122665194	776.128801107646	704.618207756881	800.974038678724	805.523485273954	1982.27215001311	1669.18246395924	1899.29888895614	1698.45412937524	1817.60324998463	1625.47100994823	1996.52652659402	2552.83586083691	2014.84136072373	1805.35823101955	1418.2460016834	1302.55641451266	1523.29817204973	1257.70571584945	1301.29467713958	731.637712308622	762.476849551952	689.624928808576	716.049122143238	614.17142771075	840.477050732769	1218.83264583551	828.988833424706	814.642945495068	1193.03735761323	2386.84426330616	1914.50693785627	2107.60032320719	1835.61611882385	2732.04005929775	1390.12119129795	1179.38299540282	1228.71616153452	1072.63831843533	1344.81886291261	1956.97271772457	997.150066738391	3725.07325781467	940.144544363118	997.319697037748
Smp_347430	1682.62697832562	1777.55847603269	1668.98352224097	1761.93915493965	1801.74533419105	1320.7717611948	1793.23975159855	1737.38784025399	1739.84121489007	1708.94713935895	3116.88720695553	1955.50890433247	2708.14922331085	1543.97800262839	1648.75328253638	1704.40557950593	1897.03084039861	2214.29336581696	2236.2114279007	1543.37760239061	2724.117597743	2615.0198877731	2963.551010728	2965.90907736576	2857.78649992691	2380.36515295781	2228.15905621052	2626.34100938301	2304.23637385545	2486.18958058423	3340.35671820121	2692.8294925387	1773.13463465136	2708.74856716805	2926.51342253248	3125.46381547421	3135.22983222447	2908.3014237141	2855.85542336369	2841.18841355019	2043.55067145893	1782.50377489175	2837.05978751898	1976.92980238788	1926.57949737601	2022.9824443093	2464.56182665006	1754.8457032971	3127.75331276029	2224.29311821386	2624.12917189849	2153.33441560582	2279.92379481111	1802.90939682494	2479.19461133502	2526.54043518149	1707.83025608059	1708.98243152274	1967.32687863692	1815.82913138229	2661.70524536343	2674.74343422	2616.56337998169	2951.35515651264	2122.77322853498	2430.99490732113	2427.22962580713	2917.2492757127	2546.7556294041	2878.10789764699	866.490932245516	2740.68436968246	339.272471436652	2328.208180876	2219.08816165208
Smp_347450	21.3384663037331	26.4124587820608	20.2301032998905	22.2026536176013	17.5277085443478	14.657146548401	14.7308851445664	13.426490264714	9.34239396677858	4.97510084238414	0	4.57964614597769	3.75870815171527	0	8.98013770444654	0	5.8146539169306	0	4.22458078318771	0	19.5137363735172	30.7649398561541	12.6896029005302	14.0971086545593	17.7778320368704	22.9248650365118	9.87853768763283	13.6281594260053	26.1473631075795	15.0181688008932	2.69818797916091	1.68723652414706	0	1.61812937106813	5.32577510924928	0	0	1.23652271416416	2.15130352042462	0	667.223908013685	741.435961254287	9.0640887780159	498.379027289953	551.976080767802	34.8646953881784	14.0551002375253	21.2144106841165	17.9467139818699	7.7656118840384	6.85374906143908	0	5.9450424897291	2.55731829336871	3.21555721314529	0.851547163862988	59.3957163858425	11.6213387863277	28.0705413770295	11.3452000974231	0	0	0	0	0	1520.09831522775	2408.49900868408	489.76088223082	1846.70198206989	874.458145916522	4506.34229729046	181.996860412827	3925.86716948126	830.895985302201	1679.47807609267
Smp_347460	7272.41604714103	7421.02050246636	6976.35112296724	7629.7833253057	6835.80633229564	4559.45829111186	8641.13722580267	8624.28224670127	7048.47692508956	7384.70801704552	2838.7134024638	3512.58859396489	3587.68693081223	3083.92473109848	2683.26514608862	1050.20890491197	904.178684082708	521.506593016341	949.12248262284	1603.28689934108	8972.41598454321	9836.86976943486	8519.48214734348	8900.17890316763	8439.47020225305	7210.82525669282	7493.96845136813	6326.06181355711	4409.0991040156	7012.11954194433	4209.17324749103	3408.21777877706	3523.09103878441	3742.73323528058	3275.35169218831	672.596261426622	514.519814751246	762.934514639284	920.757906741738	985.718429190884	631.023461940602	149.815926191588	637.075954111975	681.618225913201	757.061116301695	4679.755244068	5276.284629167	4971.67475752032	8038.69212675918	7748.97128714403	2660.96807310372	1685.55720729174	2024.28696775276	2319.48769208542	2517.78129789276	2099.91530608613	2039.79535588092	1275.11911683317	1838.91908297604	2008.69753303849	658.857942284341	732.40510246988	853.129705298229	711.424512667724	418.629429171037	1580.33161656107	988.847407427012	1225.67101615278	1362.59536859837	1705.46495538999	144.415155374253	714.846874112477	214.641767643596	804.190781976199	766.132282859559
