gene_id	PRJNA602528__pzq_0h	PRJNA602528__pzq_0p25h	PRJNA602528__pzq_12h	PRJNA602528__pzq_1h	PRJNA602528__pzq_24h	PRJNA602528__pzq_3h	PRJNA602528__pzq_48h	PRJNA602528__pzq_6h	PRJNA602528__pzq_96h	PRJNA602528__pzq_9h
Smp_172110	1327.801	1327.155	1326.581	1327.323	1326.03	1326.065	1327.156	1326.303	1327.636	1326.679
Smp_172120	3053.237941907028	2924.9821840935233	2889.596888223685	2874.3541904446506	2973.1130508695646	2854.9773890100064	2830.430039196245	2723.608017597685	3243.5025092459914	2768.977549810845
Smp_172130	5056.801	5056.155	5055.581	5056.323	5055.03	5055.065	5056.156	5055.303	5056.636	5055.679
Smp_172140	1906.801	1906.1549999999997	1905.581	1906.323	1905.03	1905.065	1906.1560000000002	1905.303	1906.636	1905.679
Smp_172150	6342.801	6342.155	6341.581	6342.323	6341.03	6341.065	6342.156	6341.303	6342.636	6341.679
Smp_172160	1298.801	1298.155	1297.581	1298.323	1297.03	1297.065	1298.156	1297.303	1298.636	1297.679
Smp_172170	1428.3230000000005	1428.3230000000005	1428.3230000000005	1428.323	1428.3230000000005	1428.3230000000005	1428.3230000000005	1428.3230000000005	1428.3230000000005	1428.3230000000005
Smp_172180	387.325	386.62000000000006	386.397	386.963	385.888	385.708	386.852	385.955	387.157	386.336
Smp_172190	2525.801	2525.155	2524.581	2525.323	2524.0299999999997	2524.065	2525.156	2524.303	2525.636	2524.679
Smp_172200	3889.801	3889.155	3888.581	3889.323	3888.03	3888.065	3889.156	3888.303	3889.636	3888.679
Smp_172210	3325.801	3325.155	3320.3988754687384	3319.950537999559	3299.80518638789	3318.2314690601906	3320.3797619827433	3324.303	3299.599799304765	3324.6789999999996
Smp_172220	2067.801	2067.155	2066.581	2067.323	2066.03	2066.065	2067.156	2066.303	2067.636	2066.679
Smp_172240	1457.801	1457.155	1456.5810000000001	1457.323	1456.03	1456.065	1457.156	1456.303	1457.636	1456.679
Smp_172250	4146.801	4146.155	4145.581	4146.323	4145.03	4145.065	4146.156	4145.303	4146.636	4145.679
Smp_172270	8418.801	8418.155	8417.581	8418.323	8417.03	8417.065	8418.156	8417.303	8418.636	8417.679
Smp_172280	4059.8009999999995	4059.155	4058.581	4059.323	4058.0299999999997	4058.065	4059.156	4058.3030000000003	4059.6360000000004	4058.6790000000005
Smp_172340	3954.801	3954.155	3953.581	3954.323	3953.0300000000007	3953.065	3954.1559999999995	3953.303	3954.636	3953.679
Smp_172360	2708.801	2708.155	2707.581	2708.323	2707.03	2707.065	2708.156	2707.303	2708.636	2707.679
Smp_172370	23287.801	23287.155	23286.581	23287.323	23286.03	23286.065	23287.156	23286.303	23287.636	23286.679
Smp_172400	7565.801	7565.155	7564.581000000001	7565.323	7564.029999999999	7564.065	7565.156	7564.303	7565.636	7564.679
Smp_172420	11473.801	11473.155	11472.581	11473.323	11472.03	11472.065	11473.156	11472.303	11473.636	11472.679
Smp_172440	1043.801	1043.155	1042.581	1043.323	1042.03	1042.065	1043.156	1042.303	1043.636	1042.679
Smp_172460	2525.801	2525.155	2524.581	2525.323	2524.03	2524.065	2525.156	2524.303	2525.636	2524.679
Smp_172470	2972.801	2972.155	2971.581	2972.323	2971.03	2971.065	2972.156	2971.303	2972.636	2971.679
Smp_172480	1006.801	1006.155	1005.5810000000001	1006.323	1005.03	1005.065	1006.156	1005.303	1006.636	1005.679
Smp_172490	2149.801	2149.155	2148.581	2149.323	2148.03	2148.065	2149.156	2148.303	2149.636	2148.679
Smp_172510	2135.944384859295	2135.2533809371757	2134.9661430555566	2135.9219761513045	2135.03	2134.3549142193083	2135.3091854564514	2134.438661843912	2136.0854808482864	2135.3521398708767
Smp_172520	773.831	773.181	772.636	773.361	772.074	772.106	773.225	772.341	773.674	772.726
Smp_172530	2691.801	2691.155	2690.581	2691.323	2690.03	2690.065	2691.156	2690.303	2691.636	2690.6790000000005
Smp_172540	4210.801	4210.155	4209.581	4210.323	4209.03	4209.065	4210.156	4209.303	4210.636	4209.679
Smp_172580	3805.801	3805.1550000000007	3804.581	3805.323	3804.0299999999997	3804.065	3805.156	3804.3030000000003	3805.6359999999995	3804.679
Smp_172590	1970.801	1970.1550000000002	1969.581	1970.323	1969.03	1969.065	1970.156	1969.303	1970.636	1969.679
Smp_172610	2285.801	2285.155	2284.581	2285.323	2284.03	2284.065	2285.156	2284.303	2285.636	2284.679
Smp_172640	2136.801	2136.155	2135.581	2136.323	2135.03	2135.065	2136.156	2135.303	2136.636	2135.679
Smp_172660	1578.801	1578.155	1577.581	1578.323	1577.03	1577.0649999999998	1578.156	1577.303	1578.636	1577.679
Smp_172700	3760.8010000000004	3760.155	3759.581	3760.323	3759.03	3759.065	3760.156	3759.303	3760.636	3759.679
Smp_172730	1635.8010000000002	1635.155	1634.5809999999997	1635.323	1634.0299999999997	1634.065	1635.1559999999997	1634.303	1635.636	1634.679
Smp_172780	2966.801	2966.155	2965.581	2966.323	2965.0299999999997	2965.065	2966.156	2965.3029999999994	2966.6360000000004	2965.679
Smp_172790	2295.801	2295.155	2294.581	2295.323	2294.03	2294.065	2295.156	2294.303	2295.636	2294.679
Smp_172810	3036.801	3036.1549999999997	3035.581	3036.323	3035.03	3035.065	3036.156	3035.303	3036.636	3035.679
Smp_172850	39889.801	39889.155000000006	39888.581	39889.323	39888.03	39888.065	39889.156	39888.303	39889.636	39888.679
Smp_172990	11262.801	11262.155	11261.581	11262.323	11261.03	11261.065	11262.156	11261.303	11262.636	11261.678999999998
Smp_173000	453.228	452.534	452.214	452.828	451.674	451.6	452.718	451.824	453.049	452.227
Smp_173010	3169.801	3169.155	3168.581	3169.3230000000003	3168.03	3168.065	3169.156	3168.3029999999994	3169.636	3168.679
Smp_173020	3688.8009999999995	3688.155	3687.581	3688.3229999999994	3687.03	3687.065	3688.1559999999995	3687.303	3688.636	3687.6790000000005
Smp_173060	3614.801	3614.155	3613.5809999999997	3614.323	3613.03	3613.065	3614.1560000000004	3613.303	3614.636	3613.679
Smp_173100	55671.801	55671.15499999999	55670.581	55671.323	55670.03	55670.065	55671.156	55670.303	55671.636	55670.679
Smp_173110	28496.49458787859	28499.617566257853	28482.81355988072	28486.35332262087	28483.750887205017	28490.956011587095	28486.606186996192	28485.86281589581	28492.01439582357	28492.048971219818
Smp_173120	2649.801	2649.155	2648.581	2649.323	2648.03	2648.065	2649.156	2648.303	2649.636	2648.679
Smp_173130	99.9717	99.9717	99.9717	99.9717	99.9717	99.9717	99.9717	99.9717	99.9717	99.9717
Smp_173140	2885.801	2885.155	2884.581	2885.323	2884.03	2884.065	2885.156	2884.303	2885.636	2884.679
Smp_173150	766.843	766.183	765.6439999999999	766.369	765.082	765.118	766.232	765.346	766.682	765.7370000000001
Smp_173160	2096.801	2096.155	2095.581	2096.323	2095.03	2095.065	2096.156	2095.303	2096.636	2095.679
Smp_173180	1242.801	1242.155	1241.581	1242.323	1241.03	1241.065	1242.156	1241.303	1242.636	1241.679
Smp_173190	6238.801	6238.154999999999	6237.581	6238.323	6237.03	6237.065	6238.156000000001	6237.303	6238.636	6237.679
Smp_173200	145.3804281875658	145.3804281875658	145.3804281875658	145.236	145.3804281875658	145.3804281875658	145.3804281875658	145.3804281875658	145.525	145.3804281875658
Smp_173210	2802.801	2802.155	2801.581	2802.323	2801.03	2801.065	2802.156	2801.303	2802.636	2801.679
Smp_173230	4251.801	4251.155	4250.581	4251.323	4250.03	4250.065	4251.156	4250.303	4251.636	4250.679
Smp_173240	4065.801	4065.1549999999997	4064.5809999999997	4065.323	4064.03	4064.065	4065.156	4064.3029999999994	4065.6359999999995	4064.679
Smp_173250	4569.801	4569.155	4568.581	4569.323	4568.03	4568.065	4569.156	4568.303	4569.636	4568.679
Smp_173280	539.118	538.433	537.982	538.677	537.41	537.462	538.54	537.667	538.935	538.066
Smp_173320	4441.206474899702	4445.974947249961	4451.778329696759	4447.29082852739	4446.584287417289	4446.227471654785	4439.817500520633	4440.419530892099	4458.113095747107	4440.802922324922
Smp_173330	3831.801	3831.155	3830.581	3831.323	3830.03	3830.0650000000005	3831.156	3830.3030000000003	3831.636	3830.6789999999996
Smp_173340	2776.801	2776.155	2775.581	2776.323	2775.03	2775.065	2776.156	2775.303	2776.636	2775.679
Smp_173350	1085.801	1084.9803242885607	1084.581	1084.9803242885607	1084.03	1084.9803242885607	1085.156	1084.9803242885607	1085.636	1084.679
Smp_173360	388.4732	388.4732	388.4732	388.4732	388.4732	388.4732	388.4732	388.4732	388.4732	388.4732
Smp_173380	7020.009280631856	7033.253010442507	7052.5693362373	7026.644185132568	7048.871209897633	7032.082821296461	6996.531106280818	7016.162179503305	7010.635934683016	7021.862093490817
Smp_173410	1150.801	1150.155	1149.581	1150.323	1149.03	1149.065	1150.156	1149.303	1150.636	1149.679
Smp_173420	1151.801	1151.155	1150.581	1151.323	1150.03	1150.065	1151.156	1150.303	1151.636	1150.679
Smp_173480	1289.801	1289.155	1288.581	1289.323	1288.03	1288.065	1289.156	1288.303	1289.636	1288.679
Smp_173550	1249.801	1249.155	1248.581	1249.3230000000003	1248.03	1248.065	1249.156	1248.303	1249.636	1248.679
Smp_173580	2736.801	2736.155	2735.581	2736.323	2735.03	2735.065	2736.156	2735.303	2736.636	2735.679
Smp_173610	941.8010000000002	941.155	940.581	941.323	940.03	940.065	941.156	940.303	941.636	940.679
Smp_173620	3824.8010000000004	3824.155	3823.5810000000006	3824.323	3823.03	3823.065	3824.156	3823.303	3824.636	3823.6789999999996
Smp_173640	1436.801	1436.155	1435.581	1436.323	1435.03	1435.065	1436.156	1435.303	1436.636	1435.679
Smp_173650	11059.801	11059.155	11058.581	11059.323	11058.03	11058.065	11059.155999999999	11058.303	11059.636	11058.679
Smp_173700	4521.801	4521.155	4520.581	4521.323	4520.03	4520.065	4521.156	4520.303	4521.636	4520.679
Smp_173730	1797.8010000000002	1797.155	1796.5809999999997	1797.323	1796.03	1796.0650000000003	1797.156	1796.303	1797.636	1796.679
Smp_173760	46535.801	46535.155	46534.581	46535.323	46534.03	46534.064999999995	46535.156	46534.303	46535.636	46534.679
Smp_173790	16258.801	16258.155	16257.581000000002	16258.323000000002	16257.030000000002	16257.064999999999	16258.156	16257.303	16258.636	16257.679
Smp_173810	3100.801	3100.155	3099.581	3100.3230000000003	3099.03	3099.065	3100.156	3099.303	3100.636	3099.679
Smp_173840	1593.8010000000002	1593.155	1592.581	1593.323	1592.03	1592.065	1593.156	1592.303	1593.636	1592.679
Smp_173880	1420.801	1420.155	1419.581	1420.323	1419.03	1419.065	1420.156	1419.303	1420.636	1419.679
Smp_173900	3402.801	3402.1550000000007	3401.581	3402.323	3401.03	3401.065	3402.1559999999995	3401.3030000000003	3402.636	3401.679
Smp_173910	412.30000000000007	411.592	411.358	411.933	410.847	410.678	411.822	410.924	412.124	411.307
Smp_173940	2429.801	2429.155	2428.581	2429.323	2428.03	2428.065	2429.156	2428.303	2429.636	2428.679
Smp_174060	1279.801	1279.155	1278.581	1279.323	1278.03	1278.065	1279.156	1278.303	1279.636	1278.679
Smp_174090	2763.801	2763.1550000000007	2762.581	2763.323	2762.03	2762.065	2763.156	2762.303	2763.636	2762.679
Smp_174110	3133.801	3133.155	3132.5809999999997	3133.323	3132.03	3132.0649999999996	3133.156	3132.303	3133.636	3132.679
Smp_174130	1675.801	1675.155	1674.581	1675.323	1674.03	1674.065	1675.156	1674.303	1675.636	1674.679
Smp_174140	73.0558	73.0558	73.0558	73.0558	73.0558	73.0558	73.0558	73.0558	73.0558	73.0558
Smp_174170	19797.801	19797.155	19796.581	19797.323	19796.03	19796.065	19797.156	19796.303	19797.636	19796.679
Smp_174190	2410.801	2410.155	2409.581	2410.323	2409.03	2409.065	2410.156	2409.303	2410.636	2409.679
Smp_174220	5070.801	5070.155	5069.581	5070.323	5069.03	5069.065	5070.156	5069.303	5070.636	5069.679
Smp_174230	13486.801	13486.155	13485.581	13486.323000000002	13485.029999999999	13485.065	13486.156	13485.303000000002	13486.636	13485.679
Smp_174240	7281.850252689103	7236.228800710457	7212.712947184252	7272.986249051731	7249.488724152366	7310.480228494166	7293.6713638790825	7233.544955523356	7314.174420627886	7226.953203362607
Smp_174250	405.48248326407384	405.599	405.366	405.48248326407384	405.48248326407384	405.48248326407384	405.48248326407384	405.48248326407384	405.48248326407384	405.48248326407384
Smp_174260	3796.801	3796.155	3795.5809999999997	3796.323	3795.0300000000007	3795.065	3796.156	3795.303	3796.636	3795.679
Smp_174300	3177.801	3177.155	3176.581	3177.323	3176.03	3176.065	3177.156	3176.303	3177.636	3176.679
Smp_174310	5163.801	5163.155	5162.581	5163.323	5162.03	5162.065	5163.156	5162.303	5163.636	5162.679
Smp_174320	2573.801	2573.155	2572.581	2573.323	2572.03	2572.065	2573.156	2572.303	2573.636	2572.679
Smp_174350	3816.801	3816.155	3815.581	3816.323	3815.03	3815.065	3816.156	3815.303	3816.636	3815.679
Smp_174370	880.801	880.155	879.5810000000001	880.323	879.03	879.065	880.156	879.303	880.636	879.679
Smp_174380	3320.801	3320.155	3319.581	3320.323	3319.03	3319.065	3320.156	3319.303	3320.636	3319.679
Smp_174390	1197.801	1197.155	1196.581	1197.323	1196.03	1196.065	1197.156	1196.303	1197.636	1196.679
Smp_174410	2026.8009999999997	2026.155	2025.581	2026.3230000000003	2025.0300000000002	2025.065	2026.156	2025.303	2026.636	2025.679
Smp_174420	1044.801	1044.155	1043.581	1044.323	1043.03	1043.065	1044.156	1043.303	1044.636	1043.679
Smp_174450	1467.801	1467.155	1466.581	1467.323	1466.03	1466.065	1467.156	1466.303	1467.636	1466.679
Smp_174490	3254.8010000000004	3254.155	3253.5810000000006	3254.323	3253.03	3253.065	3254.156	3253.303	3254.6359999999995	3253.679
Smp_174510	345.349	344.653	344.442	344.992	343.94	343.74	344.903	343.994	345.206	344.368
Smp_174520	268.402	267.691	267.526	268.053	267.018	266.802	267.969	267.072	268.276	267.443
Smp_174580	1523.801	1523.155	1522.581	1523.323	1522.03	1522.065	1523.156	1522.303	1523.636	1522.679
Smp_174610	13309.801	13309.155000000002	13308.581	13309.323	13308.03	13308.065	13309.156	13308.303	13309.636	13308.679
Smp_174630	902.8010000000002	902.155	901.5810000000001	902.323	901.03	901.065	902.156	901.3030000000001	902.636	901.6789999999999
Smp_174660	2290.801	2290.155	2289.581	2290.323	2289.03	2289.065	2290.156	2289.303	2290.636	2289.679
Smp_174670	2042.801	2042.155	2041.581	2042.3230000000003	2041.0300000000002	2041.0649999999998	2042.156	2041.3029999999999	2042.636	2041.679
Smp_174680	4423.801	4423.155	4422.581	4423.323	4422.03	4422.065	4423.156	4422.303	4423.636	4422.679
Smp_174690	3539.801	3539.1550000000007	3538.581	3539.323	3538.03	3538.065	3539.156	3538.303	3539.636	3538.679
Smp_174700	3277.801	3277.155	3276.581	3277.323	3276.03	3276.065	3277.156	3276.303	3277.636	3276.679
Smp_174710	2128.801	2128.155	2127.581	2128.323	2127.03	2127.065	2128.156	2127.303	2128.636	2127.679
Smp_174720	1674.801	1674.1549999999997	1673.5810000000001	1674.323	1673.03	1673.065	1674.1560000000002	1673.3029999999999	1674.636	1673.679
Smp_174780	625.065	624.368	623.909	624.627	623.347	623.398	624.478	623.6119999999999	624.882	624.005
Smp_174800	1938.801	1938.1549999999997	1937.5810000000001	1938.323	1937.0300000000002	1937.065	1938.156	1937.303	1938.636	1937.679
Smp_174810	606.07	605.379	604.924	605.642	604.358	604.414	605.492	604.622	605.893	605.022
Smp_174850	992.801	992.155	991.581	992.323	991.03	991.065	992.156	991.303	992.636	991.6790000000001
Smp_174870	3300.801	3300.1549999999997	3299.581	3300.3229999999994	3299.03	3299.065	3300.156	3299.303	3300.636	3299.679
Smp_174880	1628.801	1628.155	1627.581	1628.323	1627.03	1627.0649999999998	1628.1560000000002	1627.3030000000003	1628.636	1627.679
Smp_174890	1676.8009999999997	1676.155	1675.581	1676.323	1675.03	1675.065	1676.156	1675.303	1676.636	1675.6789999999999
Smp_174920	1664.801	1664.155	1663.5810000000001	1664.323	1663.03	1663.065	1664.156	1663.3029999999999	1664.636	1663.679
Smp_174950	309.37	308.673	308.474	309.02	307.975	307.767	308.928	308.027	309.237	308.397
Smp_174960	4117.801	4117.155	4116.581	4117.323	4116.03	4116.065	4117.156	4116.303	4117.636	4116.679
Smp_174990	2095.801	2095.155	2094.581	2095.323	2094.03	2094.065	2095.156	2094.303	2095.636	2094.679
Smp_175020	3220.801	3220.155	3219.581	3220.323	3219.03	3219.065	3220.156	3219.303	3220.6360000000004	3219.679
Smp_175090	2391.801	2391.155	2390.581	2391.323	2390.03	2390.065	2391.156	2390.303	2391.636	2390.679
Smp_175150	70.0671	70.0671	70.0671	70.0671	70.0671	70.0671	70.0671	70.0671	70.0671	70.0671
Smp_175190	1169.4299651072567	1169.4299651072567	1169.581	1169.4299651072567	1169.03	1169.4299651072567	1169.4299651072567	1169.4299651072567	1169.4299651072567	1169.679
Smp_175200	2412.801	2412.155	2411.581	2412.323	2411.03	2411.065	2412.156	2411.303	2412.636	2411.679
Smp_175210	293.382	292.681	292.489	293.029	291.988	291.778	292.945	292.044	293.25	292.412
Smp_175230	524.13	523.447	523.003	523.698	522.425	522.475	523.554	522.683	523.948	523.085
Smp_175240	416.294	415.6398162402979	415.349	415.927	415.6398162402979	414.675	415.816	415.6398162402979	416.118	415.302
Smp_175270	2994.801	2994.155	2993.581	2994.323	2993.0300000000007	2993.065	2994.156	2993.303	2994.636	2993.679
Smp_175310	3903.801	3903.155	3902.581	3903.323	3902.03	3902.065	3903.1560000000004	3902.4327618923153	3903.636	3902.7053160533874
Smp_175340	3709.801	3709.155	3708.5809999999997	3709.323	3708.0300000000007	3708.0649999999996	3709.1560000000004	3708.303	3709.636	3708.6789999999996
Smp_175390	2780.801	2780.155	2779.581	2780.323	2779.03	2779.0650000000005	2780.156	2779.303	2780.636	2779.679
Smp_175400	622.066	621.201170334276	620.911	621.201170334276	620.348	621.201170334276	621.481	621.201170334276	621.201170334276	621.201170334276
Smp_175410	8459.801	8459.155	8458.581	8459.323	8458.03	8458.065	8459.156	8458.303	8459.636	8458.679
Smp_175420	695.9799999999999	695.2889999999999	694.775	695.4920000000001	694.212	694.283	695.361	694.486	695.785	694.899
Smp_175430	4194.801	4194.155	4193.581	4194.323	4193.03	4193.065	4194.156	4193.303	4194.636	4193.679
Smp_175440	13.028999999999998	13.028999999999998	13.028999999999998	13.028999999999998	13.028999999999998	13.029	13.028999999999998	13.028999999999998	13.028999999999998	13.028999999999998
Smp_175500	12689.801000000001	12689.155	12688.581	12689.323	12688.03	12688.064999999999	12689.156	12688.303	12689.636	12688.679
Smp_175510	48874.801	48874.155	48873.581	48874.323	48873.03	48873.06500000001	48874.156	48873.303	48874.636	48873.679
Smp_175550	176.534	175.824	175.755	176.19	175.279	174.955	176.163	175.245	176.468	175.625
Smp_175570	847.8010000000002	847.155	846.5809999999999	847.323	846.0300000000001	846.065	847.1559999999998	846.303	847.636	846.679
Smp_175580	4538.801	4538.155	4537.581	4538.323	4537.03	4537.065	4538.156	4537.303	4538.636	4537.679
Smp_175590	3499.801	3499.155	3498.581	3499.323	3498.03	3498.065	3499.156	3498.303	3499.636	3498.679
Smp_175610	1101.801	1101.155	1100.581	1101.323	1100.03	1100.065	1101.156	1100.303	1101.636	1100.679
Smp_175630	7112.801000000001	7112.155	7111.581	7112.323000000001	7111.03	7111.065	7112.155999999999	7111.303	7112.636	7111.679
Smp_175640	5615.801	5615.155	5614.581	5615.323	5614.03	5614.065	5615.156	5614.303	5615.636	5614.679
Smp_175660	1051.6252291879089	1062.827750183466	1080.0655557822938	1055.940944790731	1086.1066937765493	1055.980844705622	1081.8974775058111	1062.1177870846118	1050.4568768865583	1045.285361793736
Smp_175680	6448.526502812426	6434.007754740638	6435.943197767689	6444.217024827957	6457.239753568881	6432.686741783995	6459.6023440163835	6430.377794400247	6472.393378652344	6442.499169857465
Smp_175710	2475.801	2475.155	2474.581	2475.323	2474.03	2474.9626017585333	2475.156	2474.303	2475.636	2474.679
Smp_175740	355.343	354.645	354.42699999999996	354.983	353.928	353.732	354.89199999999994	353.984	355.192	354.362
Smp_175780	4085.801	4085.155	4084.581	4085.323	4084.03	4084.065	4085.156	4084.303	4085.6359999999995	4084.6789999999996
Smp_175810	8470.801	8470.155	8469.581	8470.323	8469.03	8469.065	8470.156	8469.303	8470.636	8469.679
Smp_175840	1781.801	1781.155	1780.581	1781.323	1780.03	1780.065	1781.156	1780.303	1781.6359999999997	1780.679
Smp_175860	5775.801	5775.155	5774.581000000001	5775.323	5774.03	5774.0650000000005	5775.156	5774.303	5775.636	5774.679
Smp_175880	241.448	240.741	240.623	241.108	240.116	239.853	241.056	240.13599999999997	241.344	240.51500000000001
Smp_175900	2378.801	2378.155	2377.581	2378.323	2377.03	2377.065	2378.156	2377.303	2378.636	2377.679
Smp_175910	1255.801	1255.155	1254.581	1255.3229999999999	1254.03	1254.065	1255.156	1254.303	1255.636	1254.679
Smp_175920	9111.801	9111.155	9110.581	9111.323	9110.03	9110.065	9111.156	9110.303	9111.636	9110.679
Smp_175930	46072.80100000001	46072.155	46071.581	46072.323	46071.03	46071.065	46072.156	46071.303	46072.636000000006	46071.67899999999
Smp_175950	12951.801	12951.155	12950.581	12951.323000000002	12950.03	12950.065	12951.156	12950.303	12951.636	12950.679
Smp_175980	4675.801	4675.155	4674.581	4675.323	4674.03	4674.065	4675.156	4674.303	4675.636	4674.679
Smp_176000	9820.801	9820.155	9819.581	9820.323	9819.03	9819.065	9820.156	9819.303	9820.636	9819.679
Smp_176010	4489.801	4489.155	4488.581	4489.323	4488.03	4488.065	4489.156	4488.303	4489.636	4488.679
Smp_176020	227.481	226.775	226.67	227.134	226.174	225.887	227.09600000000003	226.17100000000002	227.386	226.54700000000003
Smp_176040	4563.801	4563.155	4562.581	4563.323	4562.03	4562.065	4563.156	4562.303	4563.636	4562.679
Smp_176050	933.801	933.155	932.581	933.323	932.0300000000001	932.065	933.1560000000001	932.303	933.636	932.679
Smp_176070	4161.801	4161.155	4160.581	4161.323	4160.03	4160.065	4161.156	4160.303	4161.636	4160.679
Smp_176080	1658.801	1658.155	1657.5809999999997	1658.323	1657.03	1657.065	1658.156	1657.3030000000003	1658.636	1657.6790000000003
Smp_176090	3134.8010000000004	3134.155	3133.581	3134.323	3133.03	3133.065	3134.156	3133.303	3134.636	3133.679
Smp_176100	2186.801	2186.155	2185.581	2186.323	2185.03	2185.065	2186.156	2185.303	2186.636	2185.679
Smp_176110	2870.801	2870.155	2869.581	2870.323	2869.03	2869.0650000000005	2870.156	2869.303	2870.636	2869.679
Smp_176140	14.129	14.129	14.129	14.129	14.129	14.129	14.129	14.129	14.129	14.129
Smp_176150	2030.801	2030.1550000000002	2029.581	2030.3229999999999	2029.03	2029.065	2030.156	2029.303	2030.6359999999997	2029.679
Smp_176160	372.43146421225276	372.628	372.43146421225276	372.975	372.43146421225276	371.718	372.87	371.968	372.43146421225276	372.43146421225276
Smp_176170	200.69366083579305	200.69366083579305	200.715	200.69366083579305	200.232	200.69366083579305	201.135	200.69366083579305	200.69366083579305	200.69366083579305
Smp_176180	835.1083334011222	835.1083334011222	834.581	835.1083334011222	835.1083334011222	835.1083334011222	835.1083334011222	835.1083334011222	835.636	835.1083334011222
Smp_176200	1231.801	1231.155	1230.581	1231.323	1230.0299999999997	1230.065	1231.156	1230.303	1231.636	1230.679
Smp_176230	1537.801	1537.1550000000002	1536.581	1537.323	1536.03	1536.065	1537.156	1536.303	1537.636	1536.679
Smp_176260	620.066	619.369	618.911	619.631	618.35	618.401	619.481	618.616	619.885	619.015
Smp_176270	7134.801	7134.155	7133.581	7134.323	7133.03	7133.065	7134.156000000001	7133.303	7134.636	7133.679
Smp_176290	1907.801	1907.1550000000002	1906.581	1907.323	1906.03	1906.065	1907.156	1906.303	1907.636	1906.679
Smp_176300	13723.801	13723.155	13722.580999999998	13723.323	13722.03	13722.065	13723.156000000003	13722.302999999998	13723.636	13722.679
Smp_176310	4693.801	4693.155	4692.581	4693.323	4692.03	4692.065	4693.156	4692.303	4693.636	4692.679
Smp_176340	8344.011970213618	8371.15116660023	8357.060233689861	8325.706743571234	8345.513294049339	8367.38023643297	8406.746300619301	8353.130956898232	8300.896643881666	8318.753739184414
Smp_176350	4012.801	4012.155	4011.5809999999997	4012.323	4011.03	4011.065	4012.156	4011.303	4012.636	4011.6790000000005
Smp_176370	9544.801	9544.155	9543.581	9544.323	9543.03	9543.065	9544.156	9543.303	9544.636	9543.679
Smp_176380	1356.801	1356.155	1355.581	1356.323	1355.03	1355.065	1356.156	1355.303	1356.636	1355.679
Smp_176390	5115.801	5115.155	5114.581	5115.323	5114.03	5114.065	5115.156	5114.303	5115.636	5114.679
Smp_176410	1727.7717898276526	1736.7538637906969	1765.9628518368702	1747.0511489563935	1723.8933491922637	1742.9934458104956	1706.304748120265	1762.3370148816346	1716.4086200737538	1754.640762004362
Smp_176420	3838.801	3838.155	3837.5810000000006	3838.3229999999994	3837.03	3837.0649999999996	3838.156	3837.303	3838.636	3837.6789999999996
Smp_176430	4942.801	4942.155	4941.581	4942.323	4941.03	4941.065	4942.156	4941.303	4942.636	4941.679
Smp_176440	7379.8009999999995	7379.155	7378.581	7379.323000000001	7378.03	7378.065	7379.156	7378.303	7379.6359999999995	7378.678999999999
Smp_176460	2831.801	2831.155	2830.581	2831.323	2830.03	2830.065	2831.156	2830.303	2831.6359999999995	2830.679
Smp_176490	1633.3392441356175	1641.5823497947515	1632.907454132613	1630.6512453234027	1626.03	1632.5749732850215	1636.4455720075098	1631.4131772734486	1632.0891955026718	1641.6555866262593
Smp_176540	6303.801	6303.155	6302.581	6303.323000000001	6302.03	6302.065	6303.156	6302.303	6303.636	6302.678999999999
Smp_176570	2195.801	2195.155	2194.581	2195.323	2194.03	2194.065	2195.156	2194.303	2195.636	2194.679
Smp_176580	5784.801	5784.155	5783.581	5784.323	5783.03	5783.065	5784.156	5783.303	5784.636	5783.679
Smp_176600	3190.801	3190.1550000000007	3189.581	3190.323	3189.03	3189.065	3190.156	3189.303	3190.636	3189.679
Smp_176620	3391.801	3391.155	3390.581	3391.3229999999994	3390.03	3390.0650000000005	3391.156	3390.3029999999994	3391.636	3390.679
Smp_176630	1586.801	1586.155	1585.581	1586.323	1585.03	1585.065	1586.1559999999997	1585.303	1586.636	1585.679
Smp_176640	3464.801	3464.1550000000007	3463.5809999999997	3464.323	3463.03	3463.0649999999996	3464.156	3463.303	3464.636	3463.6789999999996
Smp_176650	2006.801	2006.155	2005.581	2006.323	2005.03	2005.065	2006.156	2005.3030000000003	2006.636	2005.679
Smp_176700	175.47000000000006	175.47000000000006	175.47000000000006	175.47000000000006	175.47000000000006	175.47000000000006	175.47000000000006	175.47000000000006	175.47	175.47000000000006
Smp_176710	6841.801	6841.155	6840.581	6841.323	6840.03	6840.065	6841.156	6840.303	6841.636	6840.679000000001
Smp_176720	1588.801	1588.155	1587.581	1588.323	1587.03	1587.065	1588.156	1587.303	1588.636	1587.679
Smp_176740	20.989	20.989	20.989	20.989	20.989	20.989	20.989	20.989	20.989	20.989
Smp_176750	3459.8009999999995	3459.155	3458.581	3459.323	3458.03	3458.0649999999996	3459.156	3458.303	3459.6359999999995	3458.679
Smp_176760	1439.801	1439.155	1438.581	1439.323	1438.03	1438.065	1439.156	1438.303	1439.636	1438.679
Smp_176780	3732.801	3732.155	3731.581	3732.323	3731.0300000000007	3731.065	3732.156	3731.303	3732.636	3731.679
Smp_176810	3709.801	3709.155	3708.581	3709.3229999999994	3708.03	3708.065	3709.1560000000004	3708.3029999999994	3709.636	3708.6790000000005
