gene_id	PRJNA602528__pzq_0h	PRJNA602528__pzq_0p25h	PRJNA602528__pzq_12h	PRJNA602528__pzq_1h	PRJNA602528__pzq_24h	PRJNA602528__pzq_3h	PRJNA602528__pzq_48h	PRJNA602528__pzq_6h	PRJNA602528__pzq_96h	PRJNA602528__pzq_9h
Smp_161160	202.727649	215.068759	206.535352	168.592555	268.02939	165.232729	323.272847	191.412881	357.798346	173.871679
Smp_161170	28.908828	30.323033	32.252004	27.440607	38.293167	24.901991	35.87542	28.97411	40.457685	22.806791
Smp_161210	14.73593	13.677212	7.502258	13.800425	5.97359	10.51102	5.914539	9.331696	5.98427	10.498975
Smp_161220	19.597299	19.016103	33.775297	32.016061	32.600271	32.960793	37.440238	34.158258	31.274609	29.941355
Smp_161240	8.64086	7.35563	5.693889	6.525785	10.209871	7.149826	5.015768	7.708401	2.554813	7.5785
Smp_161250	24.598182	22.543075	21.657031	20.304311	14.099934	16.886774	15.13732	19.079867	22.621918	19.158197
Smp_161290	60.750084	47.750319	74.437903	58.304164	84.188345	55.085375	68.62087	62.1236	66.835059	48.737866
Smp_161330	6.492619	3.433647	5.012766	4.694926	5.005572	5.042677	5.859549	5.675851	5.216612	4.878566
Smp_161350	32.935963	38.874307	27.226819	31.168733	31.634506	28.980038	33.40934	30.252222	44.978624	29.26345
Smp_161360	12.337838	15.902348	11.830354	9.868323	8.170679	7.68058	5.094333	10.512851	10.082369	9.2097
Smp_161370	11.19857	11.868868	13.817658	9.911857	13.593369	8.591208	16.93951	10.930956	21.540296	10.740826
Smp_161380	9.357934	8.694362	8.780542	9.119621	10.570231	10.139351	10.340586	9.257847	16.032682	9.035399
Smp_161400	13.349439	11.542382	14.405741	12.724146	11.028851	11.349723	12.300831	10.448551	17.769638	15.073418
Smp_161450	3.468014	2.675297	2.502644	3.099553	2.228017	2.75927	2.372535	2.527062	3.00348	3.595326
Smp_161500	0.821237	0.78795	0.745997	0.732092	0.451779	0.874267	0.613085	0.597405	0.56497	0.870454
Smp_161510	6.062495	5.038184	4.331751	5.043496	3.632076	3.816116	3.085956	4.32224	4.520239	4.330681
Smp_161530	17.476927	19.667724	22.356159	14.137505	22.68751	11.697147	27.2932	15.219593	41.450846	14.847878
Smp_161540	23.716247	16.922357	37.820395	22.176758	39.948159	20.918729	33.826965	21.542158	27.129196	18.612733
Smp_161550	33.970523	35.585194	41.065406	32.931428	44.902257	30.292637	39.726296	36.59661	53.655613	31.960766
Smp_161560	22.985625	19.06036	31.789119	22.753474	32.302247	21.941814	40.223374	25.600707	66.12338	19.361496
Smp_161580	50.450781	44.496462	56.933885	56.665605	64.446609	52.883624	56.46104	51.22109	53.189635	50.511503
Smp_161650	15.77324	13.321346	11.775173	17.940306	17.041273	13.442427	14.681827	11.099925	10.773835	12.297379
Smp_161680	28.549064	25.875148	22.204609	28.234255	23.284466	22.97838	21.890956	23.259028	35.619358	23.36584
Smp_161730	33.311296	32.193878	54.834806	33.488859	57.788001	32.027918	40.550551	38.470692	54.53731	32.875931
Smp_161750	50.479849	41.24632	49.251424	48.327089	49.790161	41.852473	34.392722	46.022963	32.441729	35.406327
Smp_161770	0.850728	1.530807	0.67561	0.745617	0.552609	0.5178	1.646714	0.816021	0.13827	0.105316
Smp_161790	178.370654	163.719808	142.944605	154.661924	111.061549	125.190148	71.0273	153.953096	73.100748	130.753032
Smp_161800	0.28843800000000003	0.247041	0.44592	0.276097	0.201836	0.252183	0.552066	0.177475	0.337444	0.33691
Smp_161820	14.590589	15.957799	15.555569	12.685795	14.319838	16.574917	15.788361	17.325484	11.066456	14.448698
Smp_161850	25.522651	26.589563	26.824177	23.78589	33.953629	19.761133	26.974572	22.644366	27.244907	21.263943
Smp_161870	148.585613	111.319259	160.874822	166.758064	187.322723	159.402169	179.612732	149.251237	139.389147	140.614835
Smp_161880	0	3.838567	14.335166	4.324136	28.47356	4.359944	14.121722	0	5.993822	8.804785
Smp_161960	21.439219	22.837422	27.045143	20.413024	32.15739	19.648382	31.702976	22.60414	32.565573	21.751488
Smp_161970	41.649482	39.849172	39.560469	40.608266	41.347297999999995	35.7735	43.242603	39.062153	60.565041	33.219378
Smp_161980	21.322813	20.025717	26.69453	20.421509	30.212114	20.112584	23.481161	21.717988	28.932399	17.445621
Smp_162000	15.751927	12.213204	15.852134	16.631258	8.63172	16.521254	9.245483	10.798109	12.932574	17.157985
Smp_162010	3.949151	4.348387	2.106645	3.569841	1.698631	2.34144	4.024995	2.832153	4.823659	3.272226
Smp_162030	9.610094	7.880879	12.167607	10.993512	13.670762	10.199699	11.850298	11.931915	19.338624	9.483266
Smp_162040	211.755459	210.758203	161.118394	196.837655	167.02424	171.082127	161.734127	177.241871	170.691674	147.351166
Smp_162060	86.623802	80.357148	82.992312	86.50171	79.662881	67.220193	106.77662	72.020931	142.56806	69.01952
Smp_162080	11.194614	10.641628	16.819199	11.924075	21.873468	9.858527	23.261777	11.609332	27.794477	10.069717
Smp_162100	4.005837	3.815235	7.471533	3.965373	5.431302	4.321636	5.282587	5.060842	6.852546	5.552075
Smp_162110	26.529022	27.361821	19.538235	27.88466	11.042581	26.47014	8.181485	28.349954	9.375224	33.337997
Smp_162180	8.951913	10.923089	7.378395	7.86326	7.909017	6.243449	15.795886	7.535046	23.601894	6.307443
Smp_162210	81.877703	96.71505	61.957151	80.894156	58.646799	77.086566	72.518513	75.960799	84.067842	73.626857
Smp_162220	18.340905	17.150115	24.14452	17.282411	22.270236	15.138093	24.021427	18.919236	24.202941	14.780134
Smp_162230	8.041492	8.029573	5.86529	5.271665	5.606247	4.483877	10.944165	5.445539	15.01973	5.832033
Smp_162240	18.01248	14.365079	25.584038	19.087292	26.440784	18.256298	24.719823	18.847799	19.091521	19.478716
Smp_162250	2.268743	2.093588	5.874554	2.043919	7.429714	1.513467	10.56168	2.165838	13.049816	1.98843
Smp_162260	29.587532	35.072871	33.194995	27.283179	30.501591	25.866293	25.694748	31.402313	41.304366	28.332769
Smp_162280	21.155507	16.600139	25.676438	21.134633	21.168712	19.448976	19.044223	22.739128	18.752009	17.684956
Smp_162290	5.024481	4.280627	2.371587	3.090506	1.632025	2.518089	2.315132	2.612171	2.817259	3.129799
Smp_162300	1.793413	1.938733	3.913773	2.039289	3.696587	1.750843	2.403587	2.614296	3.335627	2.537543
Smp_162310	81.740282	75.804564	86.194422	75.618305	97.491146	69.945753	95.634734	82.502016	88.192901	64.053633
Smp_162340	1.204319	0.825155	1.807513	1.754772	1.248207	2.046944	0.918883	1.365604	0.735812	1.446729
Smp_162350	182.795779	227.164252	154.507092	178.969215	159.583673	176.486384	136.697561	164.44547699999998	156.367861	165.513079
Smp_162360	0.107012	0.407842	0.127507	0.482399	2.378287	0.234576	1.739577	0.396054	2.504706	0.477026
Smp_162370	8.103277	7.9493	10.307124	9.803691	9.756923	10.691405	4.704229	13.675025	1.743286	9.164523
Smp_162380	46.723352	53.813822	60.836929	54.888505	89.888446	53.222072	99.290638	54.257533	140.647182	65.025101
Smp_162390	0.370272	0.296206	0.550501	0.420742	0.335742	0.445724	0.460103	0.268019	0.462083	0.507297
Smp_162420	0	0	0	0	0	0	0	0	0	0
Smp_162440	5.342034	6.22292	3.887479	4.747034	4.470123	4.188861	6.814582	4.161635	6.922257	4.739865
Smp_162500	10.427036	9.985356	4.623187	8.476153	2.905465	6.700517	3.636196	6.583602	4.903615	7.834725
Smp_162510	12.800128	12.202574	12.450336	14.45552	11.779335	12.428284000000001	18.731530999999997	13.512979000000001	24.964463000000002	12.355918
Smp_162520	3.482772	2.977568	2.988444	3.475805	2.79056	3.19318	2.91418	2.587398	4.695951	3.345556
Smp_162540	0	0.014907	0.025491	0.016094	0.058326	0.023424	0.074598	0.026377	0.062701	0.039742
Smp_162550	7.222423	6.481284	4.780893	7.107791	4.210199	5.060411	5.673421	5.734053	8.643796	6.34118
Smp_162600	15.303879	13.975591	26.152086	17.825398	26.09372	17.019773	18.046872	17.028571	22.171772	15.397267
Smp_162610	0.249657	0.201494	0.278024	0.271349	0.295048	0.272826	0.268416	0.235555	0.281522	0.379992
Smp_162620	34.362895	29.897326	32.243373	34.516267	31.050066	33.015858	32.630141	33.745793	43.788705	28.312842
Smp_162630	196.629381	169.304707	166.671874	182.1552	192.332691	167.607903	172.621286	183.983309	187.043918	146.618354
Smp_162640	51.452234	40.868155	58.184112	45.391521	62.58872	40.355124000000004	71.53956	41.944475	51.750386	31.987153
Smp_162650	15.216044	12.582552	14.268604	15.758062	12.682147	14.177891	16.513924	15.232241	18.852567	12.071543
Smp_162660	7.329328	5.37779	5.814109	7.450114	7.469417	7.397893	6.230253	7.089297	7.793441	6.617422
Smp_162680	0.431532	0.44799	0.52872	0.412328	0.381255	0.300105	0.621914	0.482747	0.63106	0.421849
Smp_162710	7.997156	7.550444	14.09841	7.767457	13.639544	8.39123	8.602456	10.148995	9.848844	7.890751
Smp_162760	1.015671	0.805425	0.918391	0.845895	0.740241	0.739915	0.613601	0.507709	1.160372	0.706106
Smp_162770	221.670865	303.807718	465.27668	333.33117200000004	429.567809	372.542601	808.8396710000001	491.612233	1002.628114	415.881309
Smp_162790	24.470309	24.783757	26.23841	26.001487	20.329961	22.397115	26.060714	26.801785	28.97586	23.424778
Smp_162810	1.46464	1.41274	1.859691	1.983814	2.100939	1.665866	1.722039	1.827058	2.141891	1.761611
Smp_162840	0.27133	0.344344	0.286921	0.237687	0.773927	0.131859	4.127375	0.222697	0.837701	0.100645
Smp_162860	1.773584	1.31274	1.401657	1.634667	1.051168	1.830616	0.522497	1.420386	0.164676	1.503215
Smp_162900	15.094881	12.53249	16.581884000000002	15.789921	11.627481	15.019801	11.548397	12.974134	13.497686000000002	15.288746
Smp_162910	33.664909	32.687724	32.718565	32.898189	33.967866	27.598241	37.36642	29.788429	44.67581	30.464058
Smp_162920	9.797359	9.895588	13.453165	9.135021	10.686327	9.247593	9.209043	8.0016	10.253096	6.808971
Smp_162940	7.154178	5.857708	7.411483	6.534995	7.701331	5.899444	6.845254	6.693041	7.46365	5.092817
Smp_162960	6.705823	7.380051	11.89384	8.532852	9.553602	7.90202	9.591905	8.299337	12.553528	8.652892
Smp_162970	10.975204	9.210997	18.749633	12.107803	11.861294	10.421958	10.917987	9.80752	18.095214	11.534544
Smp_162980	2.59937	2.778061	3.35198	2.859452	2.635753	1.593489	2.987419	2.332462	6.217199	2.27052
Smp_163000	23.914385	20.631647	29.206484	19.86847	33.420181	17.918368	28.978671	21.256088	32.891796	17.615114
Smp_163030	8.959598	7.218805	16.477792	9.761679	15.248601	9.904465	12.603413	10.602555	10.33761	9.505984
Smp_163050	40.487604	36.970502	55.728485	48.322664	46.930756	50.543565	31.791173	50.175589	33.701918	44.6043
Smp_163080	3.62061	2.584568	2.415261	2.969328	1.352233	2.50521	1.231903	1.782917	2.205327	2.543258
Smp_163090	0.484587	0.545433	0.565617	0.547376	0.436647	0.515211	0.490582	0.458779	0.728296	0.601263
Smp_163110	43.912959	43.431226	44.347345	41.559267	59.373654	38.409917	53.983658	42.418398	56.693385	32.962045
Smp_163140	0.025328	0	0	0.009507	0.019689	0.01845	0	0.020776	0.012346	0
Smp_163160	5.21518	4.706443	3.444404	5.053471	2.878063	4.020515	5.080318	4.095993	5.242011	4.242364
Smp_163170	0.614786	0.419934	0.495302	0.640292	0.480104	0.542677	0.397298	0.392471	0.463553	0.418217
Smp_163180	18.076731	17.101511	21.452444	16.830202	24.064057	15.770383	20.958766	18.064858	23.989734	15.10898
Smp_163210	40.608546000000004	44.356187000000006	31.873551	36.609466999999995	25.848585	33.147359	33.812539	34.417582	57.324127000000004	33.026132
Smp_163220	18.726564	18.776638	27.589697	19.157469	46.675336	18.341519	70.460457	20.909341	126.152935	20.169555
Smp_163230	10.124713	9.132165	11.7447	9.669434	12.993226	8.8746950000000009	11.367832	9.883795	14.561084	9.827181
Smp_163240	3.495147	2.953797	4.939795	3.338107	3.18899	2.421667	3.959405	2.984268	9.618534	4.152151
Smp_163250	1.455368	1.220905	1.514238	1.20759	1.183479	1.318273	1.688114	1.510707	2.506311	1.640127
Smp_163260	80.557005	82.347915	63.319737	60.241428	80.440104	52.67508	83.119727	69.864044	117.882925	56.516793
Smp_163290	11.989279	11.678305	29.097468	12.011509	22.273029	12.618675	16.008577	14.814841999999999	25.105844	15.728898000000001
Smp_163300	36.609278	31.385019	32.306076	31.074572	33.742921	28.344834	31.086416	31.940638	38.452706	23.004234
Smp_163310	14.301756	12.463185	10.018654	14.175314	11.362641	14.453604	12.699924	11.893478	13.970782	10.944812
Smp_163320	51.161459	49.359266	48.954535	49.878891	53.707657	42.298871	63.602366	48.802611	74.8406	42.020351
Smp_163330	46.550697	43.396081	43.01955	46.823738	55.544223	49.732576	67.912604	44.464204	65.504857	49.938693
Smp_163340	5.185033	4.910604	4.797415	5.660381	5.25866	5.881417	4.69996	5.323164	4.08373	4.775124
Smp_163380	18.339622	21.180158	13.662984	19.006538	9.331964	21.968788	11.904661	16.573261	11.374714	17.115699
Smp_163420	43.245702	43.059021	40.858537	37.386298	46.340052	33.194157	53.729683	34.807562	69.951971	38.402031
Smp_163430	50.022582	43.28773	60.423185	46.106762	98.669061	45.494923	88.807495	53.186279	78.986651	42.917212
Smp_163450	0.47726	0.720018	1.674904	0.458795	1.6018	0.407057	1.296229	0.816446	1.089448	0.634473
Smp_163460	64.844678	63.970656	115.345331	60.900717	132.905087	57.040041	121.10222	70.464587	125.14677	65.355947
Smp_163500	7.793506	7.631507	6.914487	7.610134	4.573829	7.308846	7.275279	7.676083	14.811611	10.129947
Smp_163520	53.780617	52.374406	42.382423	56.54852	64.091216	42.791058	87.449589	48.435295000000004	104.032143	45.25304
Smp_163550	0.822634	0.909191	0.902379	0.960743	0.620921	0.90344	0.684743	0.759799	1.052359	1.127939
Smp_163560	12.42086	11.173187	17.540512	12.669752	14.565983	11.845642	12.705714	12.280345	14.92439	11.742955
Smp_163570	50.776951	36.720538	41.359211	42.481644	20.815485000000002	40.254763	12.632559	36.240300000000005	20.091533000000002	52.862415
Smp_163580	241.139203	285.705578	195.092087	216.59440800000002	187.17708599999997	195.085049	240.946852	219.326568	295.62619400000005	214.73172699999998
Smp_163590	2.823767	2.765396	2.365024	2.464407	1.5798130000000001	2.975093	3.177667	2.164733	2.951011	2.781436
Smp_163600	6.267075999999999	5.992208	12.699575000000001	5.363082	9.132523	4.345314	8.377046	7.564369999999999	9.411942	6.808349
Smp_163610	172.854706	195.564166	237.986084	237.044347	293.766574	249.940059	135.869355	237.230412	88.549315000000007	230.400311
Smp_163620	12.842414	11.928395	23.931101	14.600156	22.078112	12.880604	17.63082	13.948941	22.045825	12.673934
Smp_163640	42.754474	38.083578	42.523907	48.372268	37.897256	38.095071	41.43362	36.020538	35.401786	32.031228
Smp_163660	6.977146	6.417959	5.44759	6.507916	3.719995	5.404367	6.008504	5.9798	5.978086	6.762605
Smp_163670	1.773618	1.478506	2.171505	1.837758	2.224115	1.578825	3.923551	1.47645	3.661244	1.745464
Smp_163710	3603.928854	2984.65092	2992.157221	3654.177934	2260.321993	3287.099544	1318.530494	3301.016209	1852.345158	3480.32936
Smp_163720	482.779256	489.113053	412.46135399999997	496.03007	307.894508	446.738123	285.099729	455.902687	322.046569	478.235491
Smp_163750	8.327946	6.456283	10.393428	8.443122	8.679449	5.770704	9.262903	5.593211	8.673055	7.339351
Smp_163760	7.310076	7.150865	13.928881	7.046449	12.786927	6.868363	12.147331	7.534374	18.110684	8.116278
Smp_163780	71.623494	65.858484	84.881328	70.089537000000007	78.393323	59.249008	70.36453	66.239511	92.47394	56.983166
Smp_163790	3.413464	2.952407	4.425719	3.049393	2.697567	2.494693	3.761053	2.200656	5.096987	3.839934
Smp_163810	6.269327	5.900634	6.637059	7.076287	3.785702	5.989214	7.913772	5.201186	14.206076	7.938862
Smp_163820	5.187084	3.580224	7.99783	5.311435	8.206483	4.585708	7.014052	3.698082	11.184199	5.72762
Smp_163830	38.88236	33.177764	43.215428	40.145225	41.193458	38.923565	39.614767	36.951722	38.079069	37.815119
Smp_163840	44.70621	34.464558	33.821528	49.588285	39.435208	43.012159	37.394124	42.004222	22.252385	40.341809
Smp_163850	5.274939	4.94493	5.615199	5.188979	6.805152	4.924093	7.327802	4.909459	7.414019	4.258375
Smp_163880	26.353462	24.926802	30.50705	22.274689	31.400628	18.573248	33.55038	22.384377	40.848091	19.763641
Smp_163930	43.100094	56.253827	18.506855	32.259061	11.987914	21.932392	23.949177	24.795271	41.9876	26.50086
Smp_163950	26.991599	26.204597	30.953365	20.417283	20.191682	18.021066	22.923406	20.485251	35.71052	24.892438
Smp_163970	79.649399	59.638202	91.688699	86.882309	89.368026	78.188321	56.588503	83.21755	82.120432	77.343629
Smp_163980	4.743181	5.243046	9.292276999999999	4.481982	6.828207	4.974494	6.165119	4.338573	10.431515	6.140795000000001
Smp_164010	20.112062	19.047162	26.005883	16.499345	20.180904	16.276985	23.08767	14.971934	30.650488	18.356546
Smp_164020	3.001266	2.64895	5.04525	3.002262	9.077052	2.987756	10.778633	4.513915	24.727602	3.973053
Smp_164040	15.962887	14.437593	19.237413	18.263055	12.697678	21.293618	9.905743	21.75267	4.669262	20.714081
Smp_164050	18.966459	15.320535	29.038938	20.715479	34.238349	19.252567	31.966667	20.446922	30.392616	15.873069
Smp_164060	15.58299	15.092618	18.475901	14.675623	25.73184	10.86683	22.09331	13.853957	18.327591	14.939005
Smp_164070	9.426518	4.624903	12.059454	10.936593	14.111403	10.188572	8.370586	9.583289	7.90923	9.737286
Smp_164080	5.654392	5.495295	15.226536	5.958796	10.859392	6.206553	9.182068	7.186812	13.890357	7.795306
Smp_164100	0	0.296882	0	0	0.121375	0	0.060313	0	0	0.05786
Smp_164130	12.573704	9.018908	16.307258	13.793561	11.078312	12.589031	12.150714	10.770025	16.036189	13.399729
Smp_164150	1.04914	0.941901	1.795587	0.912705	1.218303	0.92185	1.343923	0.860441	2.629569	1.164901
Smp_164180	0.08621	0	0.649522	0.064731	1.039443	0.219944	0.600121	0.353775	1.008619	0.511634
Smp_164190	4.020737	3.743655	6.939585	3.148658	4.701275	3.162013	3.634187	4.973714	7.115897	4.677998
Smp_164200	38.52991	35.25501	44.342188	37.432892	49.418751	33.977144	45.046493	37.858188	42.261687	27.820113
Smp_164210	142.737496	159.229487	95.23943	110.819611	94.17984	100.458482	133.499572	114.125648	170.140504	106.1248
Smp_164250	96.709233	93.184595	103.232582	94.803953	109.01871	99.305037	109.751655	105.149114	136.840833	100.589366
Smp_164270	5.382901	4.756019	7.431361	6.22638	4.73626	6.056513	4.324438	5.324823	7.308746	6.772061
Smp_164360	7.551341	7.352031	7.637171	8.251208	9.681242	8.326256	10.147744	6.855363	14.78116	8.154935
Smp_164380	32.494441	24.665507	24.986185	27.761786	25.867191	22.883544	35.405626	29.511104	54.197202	23.151969
Smp_164400	357.831847	366.625948	251.359338	302.811003	154.975005	369.610616	68.162266	319.746401	22.156464	411.438584
Smp_164410	24.141833	18.085331	33.483477	25.828235	32.09107	23.435497	21.911982	24.847598	26.466685	19.472617
Smp_164480	0.068943	0.134118	0.418775	0.155979	0.494991	0.076164	0.16926	0.348073	0.106321	0.23215
Smp_164500	73.229064	63.43322	89.482297	78.21621	97.840404	73.647575	86.81487	82.255774	85.318281	60.734602
Smp_164540	21.861863	19.707211	26.086592	23.422663	24.911291	21.89391	19.343677	18.925251	19.055832	17.154561
Smp_164560	4.186119	3.372934	3.960783	3.830559	2.913523	3.926288	3.421558	4.040244	3.408763	3.255077
Smp_164590	78.172641	84.87538	40.549582	60.63283	21.778518	47.304522	13.065461	59.340497	13.219255	55.633979
Smp_164650	339.45194	369.798496	275.490564	316.350627	329.909672	321.247138	340.603224	307.047375	367.566313	321.948405
Smp_164660	113.527058	96.605377	100.915252	102.077675	130.449539	103.106109	151.166191	98.668314	149.95092	112.439611
Smp_164700	0	0	0	0	0	0	0	0	0	0
Smp_164710	0	0	0.675837	0	0	0	0	0	0	0
Smp_164730	1.518959	1.099589	1.09491	1.321827	0.609706	1.23861	1.082067	1.006966	1.064991	1.238964
Smp_164740	0	0.011153	0.139364	0.013198	0.095669	0	0	0	0.10283	0.052146
Smp_164750	0	0	0	0	0	0	0	0	0	0
Smp_164760	12.071673	10.374921	7.731835	10.198487	9.564505	8.111112	9.038829	8.426364	12.930462	7.854137
Smp_164820	48.83875	39.584655	53.384513	52.955263	46.868523	51.365428	49.323958	54.479295	65.968691	42.746618
Smp_164860	25.180891	28.970728	24.941867	28.222043	30.009439	26.797837	36.431968	28.376345	42.155032	27.461329
Smp_164880	45.148846	44.558471	40.386315	45.257114	52.44221	36.724494	58.363072	40.027492	75.979217	35.77083
Smp_164890	18.876566	15.783953	24.391729	19.020789	28.310634	17.683922	24.978552	21.394641	25.848431	16.084645
Smp_164930	17.076339	16.555646	21.209236	14.35227	20.425555	13.55444	18.637694	15.055663	29.896904	13.597277
Smp_164940	10.878022	10.105403	18.183171	9.454964	17.26136	8.563749	12.221962	12.147696	18.345519	10.274072
Smp_164950	15.97616	11.712529	12.314163	15.08756	9.951477	17.29367	8.608756	16.871199	6.912663	14.16328
Smp_164960	39.158791	38.404144	35.8385	36.833304	34.001071	28.518954	46.507482	34.379699	64.852282	30.88595
Smp_164990	89.42709	85.192341	84.077488	72.090967	100.828737	66.275756	111.491955	79.065204	112.116638	68.618936
Smp_165000	19.195617	16.723384	24.150069	18.364489	19.641158	14.946787	17.823488	16.481086	21.066539	12.553752
Smp_165030	36.957247	37.729679	29.470889	30.997796	25.504897	25.820083	30.91805	31.552671	47.34108	25.609312
Smp_165040	0.625707	0.818793	0.579575	0.947395	0.61582	0.900798	0.793908	0.798098	1.515525	0.783145
Smp_165050	0.416957	1.457327	1.325026	1.253149	3.577707	0.914793	1.129743	0.857883	0.813313	1.239704
Smp_165060	2.572217	2.630738	4.491501	2.60001	3.908639	2.047359	3.418131	3.040336	5.464418	2.710337
Smp_165070	206.293826	199.312692	190.264083	219.201115	201.200786	200.619641	212.733742	207.488855	241.902736	193.90276
Smp_165080	13.546503	14.587182	14.912787	14.918604	14.594594	14.33319	12.674397	14.457279	13.220565	12.824704
Smp_165150	9.868884	8.368623	3.754175	8.346943	3.775126	7.468265	3.823916	6.647494	4.966571	6.490026
Smp_165170	14.266646	12.758296	20.097045	15.737757	21.876544	15.697511	27.165031	17.313506	37.305244	16.548553
Smp_165180	771.8842	465.624689	763.034579	688.878531	912.592189	708.304332	703.513877	546.06586	1181.710865	311.745767
Smp_165190	52.426301	42.360346	55.895519	47.679756	62.246818	46.661935	58.40773	51.041274	61.806149	39.687657
Smp_165200	44.217046	39.70763	38.231789	41.277164	46.143877	36.055045	60.029339	41.718241000000006	72.214589	37.268637999999996
Smp_165220	5.817401	4.92467	5.044983	5.98854	6.04573	5.69954	7.683048	6.686047	8.089295	4.48739
Smp_165230	0.154643	0.161389	0.510077	0.185369	1.866957	0.147155	2.991336	0.122744	2.516724	0.149803
Smp_165260	55.40854	53.43184	46.212606	57.408234	44.856973000000004	52.216436	52.808327	53.35797	72.524423	44.869849
Smp_165280	24.922659	21.364336	29.182194	19.133544	23.336338	18.391264	22.633458	20.022249	26.102965	15.941999
Smp_165320	14.534199	14.698433	16.443248	14.378603	18.578617	15.119595	16.331046	16.7609	16.334422	13.167364
Smp_165330	10.63893	10.599237	8.847588	9.492246	9.257507	8.34128	14.202909	8.170479	7.305603	7.616765
Smp_165340	3.457185	2.720777	3.401172	3.946289	1.453038	3.025757	1.390769	3.633649	1.061863	4.10499
Smp_165350	12.059227	11.156951	12.867586	11.204349	10.810842000000001	10.443181	12.365867999999999	8.696811	18.62229	10.271619000000001
Smp_165360	306.986696	402.527283	184.92311	271.630174	81.213054	304.188697	34.038567	274.464388	7.424283	299.801925
Smp_165400	16.304355	14.167575	24.279016	15.73981	28.873712	15.736859	18.159105	17.857794	21.738737	14.65958
Smp_165420	10.870979	9.13853	11.539317	10.541082	7.840011	10.187896	8.481304	8.241551	14.7715	10.996727
Smp_165430	0.728895	0.57815	0.578087	0.376269	0.85053	0.697384	0.352364	0.710423	0.266493	0.540743
Smp_165440	25.546487	24.761496	15.531663	21.555555000000002	15.977373	18.195608	19.843816	19.752396	35.781311	18.751298
Smp_165450	3.857108	5.463662	6.074227	4.614743	4.91781	4.230389	3.770379	2.650856	12.138239	2.433789
Smp_165460	27.14097	25.424619	26.079028	26.126574	34.080684	24.830958	35.081134	27.212138	40.598998	22.979786
Smp_165470	13.609022	11.549756	13.280749	12.801295	17.88314	9.569	18.925285	11.24426	21.468333	9.581818
Smp_165490	121.398372	106.882267	135.278219	115.72547	154.178778	106.427947	122.767065	111.667436	110.006346	94.11922
Smp_165530	2.707328	2.678888	3.894898	2.390333	2.283002	2.467726	2.741575	2.380885	4.084682	3.095649
Smp_165540	20.067384	16.814139	20.259175	21.852461	16.831625	21.59093	19.099765	21.283022	21.445154	18.766655
Smp_165550	46.622637	38.167464	49.764212	49.138992	55.756751	49.609148	38.881986	47.461583	34.486439	35.947921
Smp_165560	44.769818	34.448567	42.179678	47.788435	48.375318	39.153725	42.733328	41.826142	49.396536	34.953524
Smp_165570	0.850131	1.180855	0.601248	0.802261	0.750518	1.356354	0.799659	0.791885	1.478454	0.94588
Smp_165580	25.104978	22.536878	20.371022	22.237864	20.748331	21.430402	27.853712	23.661032	32.115253	18.802723
Smp_165590	0	0	0.173305	0	0.17017	0.159548	0.168861	0.359082	1.914575	0.486441
Smp_165600	0	0	0	0.063895	0.066239	0	0.065824	0	0.082952	0
Smp_165610	2.846198	2.180505	4.412313	3.173645	3.716414	3.070015	8.501883	3.09074	4.774794	2.81389
Smp_165630	8.761323	10.17001	14.568595	7.217521	13.293635	6.209702	12.340526	9.386027	19.508748	7.770153
Smp_165660	0.974218	0.718676	2.183829	1.166815	2.068818	1.193247	4.315915	1.174836	4.038021	1.979138
Smp_165680	22.103299	19.206812	26.763757	23.8981	25.175546	23.626462	22.630049	24.502953	17.156708	20.258245
Smp_165690	2.346161	2.056397	12.888102	2.4870390000000002	14.820898	3.112584	8.709102	7.446151	5.081888	5.469089
Smp_165700	16.942503	13.806636	15.199738	16.637779	15.395559	13.157223	18.186257	13.636981	25.390215	11.950869
Smp_165710	125.420201	114.524815	142.745738	141.116589	137.098486	146.617762	135.769417	140.659021	118.400575	129.428365
Smp_165720	2.198651	2.617604	3.80267	2.132499	2.3492550000000003	1.6135169999999999	3.594841	3.000432	3.594059	2.240672
Smp_165750	4.778133	4.549691	12.33724	7.200797	22.832838	8.762021	23.696679	10.934523	20.239299	8.844717
Smp_165760	1.515725	1.941204	2.257356	1.45167	1.97257	1.284947	1.725356	1.78035	2.154412	1.884216
Smp_165780	342.700175	346.532374	338.22136	322.190174	395.392354	305.05399	423.04165	330.480568	553.433796	294.954849
Smp_165790	2.2561750000000003	2.014434	2.125317	2.776636	2.2054859999999996	2.493118	2.002311	1.9471630000000002	2.055365	2.4560329999999997
Smp_165820	1.314522	0.851287	1.142999	1.444843	1.459344	1.166051	1.096829	0.922027	1.53781	1.375193
Smp_165830	29.695951	29.232916	20.753595	29.108331	32.628771	30.795051	29.753344	26.05966	32.761055	26.069878
Smp_165840	39.021067	36.693426	36.09478	45.093061	36.104205	36.407931	35.72935	38.63277	39.718647	34.546908
Smp_165850	150.880763	146.858762	81.236696	127.673808	56.279347	87.967496	86.894232	100.168565	84.166786	91.727653
Smp_165870	148.071931	146.155021	157.174874	129.490227	185.929175	128.387269	193.531612	146.900558	159.838701	130.732435
Smp_165930	36.26387	34.869824	30.452064	36.950122	32.029404	32.951868	31.07863	31.171734	37.443731	31.753213
Smp_165940	6.662403	4.598173	5.698231	5.0187	5.055124	6.012338	7.489271	6.051182	3.373621	7.044897
