gene_id	PRJEB32839__f_26d_juveniles_r1	PRJEB32839__f_26d_juveniles_r2	PRJEB32839__f_26d_juveniles_r3	PRJEB32839__f_26d_juveniles_r4	PRJEB32839__f_26d_juveniles_r5	PRJEB32839__f_2d_somules_r1	PRJEB32839__f_2d_somules_r2	PRJEB32839__f_2d_somules_r3	PRJEB32839__f_2d_somules_r4	PRJEB32839__f_2d_somules_r5	PRJEB32839__f_32d_sporocysts_r1	PRJEB32839__f_32d_sporocysts_r2	PRJEB32839__f_32d_sporocysts_r3	PRJEB32839__f_32d_sporocysts_r4	PRJEB32839__f_32d_sporocysts_r5	PRJEB32839__f_cercariae_r1	PRJEB32839__f_cercariae_r2	PRJEB32839__f_cercariae_r3	PRJEB32839__f_cercariae_r4	PRJEB32839__f_cercariae_r5	PRJEB32839__m_26d_juveniles_r1	PRJEB32839__m_26d_juveniles_r2	PRJEB32839__m_26d_juveniles_r3	PRJEB32839__m_26d_juveniles_r4	PRJEB32839__m_26d_juveniles_r5	PRJEB32839__m_2d_somules_r1	PRJEB32839__m_2d_somules_r2	PRJEB32839__m_2d_somules_r3	PRJEB32839__m_2d_somules_r4	PRJEB32839__m_2d_somules_r5	PRJEB32839__m_32d_sporocysts_r1	PRJEB32839__m_32d_sporocysts_r2	PRJEB32839__m_32d_sporocysts_r3	PRJEB32839__m_32d_sporocysts_r4	PRJEB32839__m_32d_sporocysts_r5	PRJEB32839__m_cercariae_r1	PRJEB32839__m_cercariae_r2	PRJEB32839__m_cercariae_r3	PRJEB32839__m_cercariae_r4	PRJEB32839__m_cercariae_r5	PRJEB32839__x_1d_sporocysts_r1	PRJEB32839__x_1d_sporocysts_r2	PRJEB32839__x_1d_sporocysts_r3	PRJEB32839__x_1d_sporocysts_r4	PRJEB32839__x_1d_sporocysts_r5	PRJEB32839__x_2d_somules_r1	PRJEB32839__x_2d_somules_r2	PRJEB32839__x_2d_somules_r3	PRJEB32839__x_2d_somules_r4	PRJEB32839__x_2d_somules_r5	PRJEB32839__x_32d_sporocysts_r1	PRJEB32839__x_32d_sporocysts_r2	PRJEB32839__x_32d_sporocysts_r3	PRJEB32839__x_32d_sporocysts_r4	PRJEB32839__x_32d_sporocysts_r5	PRJEB32839__x_5d_sporocysts_r1	PRJEB32839__x_5d_sporocysts_r2	PRJEB32839__x_5d_sporocysts_r3	PRJEB32839__x_5d_sporocysts_r4	PRJEB32839__x_5d_sporocysts_r5	PRJEB32839__x_cercariae_r1	PRJEB32839__x_cercariae_r2	PRJEB32839__x_cercariae_r3	PRJEB32839__x_cercariae_r4	PRJEB32839__x_cercariae_r5	PRJEB32839__x_eggs_r1	PRJEB32839__x_eggs_r2	PRJEB32839__x_eggs_r3	PRJEB32839__x_eggs_r4	PRJEB32839__x_eggs_r5	PRJEB32839__x_miracidia_r1	PRJEB32839__x_miracidia_r2	PRJEB32839__x_miracidia_r3	PRJEB32839__x_miracidia_r4	PRJEB32839__x_miracidia_r5
Smp_202770	209.608564	174.548361	186.425902	187.887182	172.844639	472.182004	373.267901	506.979799	507.768324	534.484718	120.857317	125.010233	103.167006	168.928518	223.867186	146.750282	171.611462	118.195305	187.574586	143.651583	133.670025	138.160909	129.02768	116.362527	123.563644	354.892114	418.060666	336.105834	441.926611	360.53444	136.521542	228.171625	184.898073	137.840646	152.7663	149.992765	139.370023	142.609558	179.01052	177.001887	677.422631	853.694742	708.440411	631.53166	623.560523	476.044376	508.412288	445.304979	373.899584	437.445703	199.217066	316.435532	227.638628	202.148665	271.189111	822.210543	688.213044	682.326646	709.596847	641.086476	171.16067	109.484825	127.857683	120.33101	181.318764	929.094514	727.857737	861.090524	831.755812	1004.131012	1434.777504	1291.14397	2944.878402	1058.86747	879.893457
Smp_202850	1.078882	1.291457	1.133302	1.112531	1.196091	2.12645	7.026437	4.77403	4.972037	4.585398	0.811848	2.032351	1.390604	1.65951	2.527816	1.18971	2.707708	2.542638	2.591039	1.174382	0.380032	0.314524	0.687141	0.454034	0.481957	1.059768	1.140351	1.061071	2.183522	1.590204	1.281488	1.949396	3.441897	2.113548	2.679827	0.714703	1.406529	1.215207	1.668051	2.041974	7.854222	3.4193	5.385204	8.424396	5.381193	2.11545	3.180629	2.22764	4.263368	4.554067	3.515543	1.878911	2.415339	1.527584	2.397912	7.136882	11.296684	10.000389	9.738621	11.656555000000001	2.175314	1.583065	1.945767	1.567109	1.488775	6.817549	10.177495	7.07866	10.707156	11.133938	1.579063	6.561461	0.688427	8.980836	8.804188
Smp_202920	18.559892	16.028941	17.635273	22.451949	19.15202	9.481933	15.040359	10.959486	12.135052	10.404107	6.832164	8.398985	8.777192	7.980897	6.862634	0.804897	2.575909	2.270645	5.122441	2.750224	16.283592	16.971552	17.231514	19.046901	20.073821	11.37759	8.92905	9.121439	12.155894	9.682364	6.277382	6.597044	7.060591	7.61763	7.505883	2.415002	1.784184	1.318696	1.138651	1.487834	2.515818	1.830747	6.162229	2.754453	1.821232	11.053784	11.402943	11.496879	10.47054	11.376413	7.35614	6.548854	5.67732	5.484133	7.251826	4.255636	6.214391	7.461914	8.162337	5.765052	2.429773	1.355438	1.521161	2.489089	1.978316	9.758978	9.014718	8.894208	8.884405	12.544654	5.795769	8.657129	1.264918	10.117443	13.792165
Smp_202970	1.177016	0.292995	0.862503	0.407677	0.091404	0.795398	1.050795	0.281212	0.7575	0.481866	90.627034	101.551115	110.079785	111.667345	86.718233	9.430979	8.428777	5.262103	5.729598	5.287289	0.092536	0.028827	0.038835	0.047528	0.213267	0.262469	0.04636	0.145469	0.183263	0.090959	31.855496	19.244667	73.118716	41.671571	79.222503	3.487822	5.167694	2.478197	4.238274	7.860232	0	0	0	0	0	0.097647	0.398609	0.182	0.186416	0.335057	113.515795	88.888214	41.537429	90.134308	91.566113	0	0	0	0	0	8.866607	7.530858	6.089347	6.64631	3.817513	0.063799	3.90046	1.168376	1.165177	0	0	0	0	0.038141	0
Smp_202980	132.298148	136.397884	133.011382	126.140397	126.486785	301.285523	197.337063	210.188488	190.63604	209.765548	122.575454	120.816148	145.172899	171.543035	119.329988	49.238263	67.964791	45.289042	44.452031	53.879026	149.363843	162.37841	147.421878	145.213625	133.046906	290.244488	361.526985	287.000677	296.749497	316.486422	132.629378	148.238969	136.82759	138.455754	147.22888	53.74623	68.638332	63.79428	53.752103	60.17206	133.802247	234.696352	104.551674	110.469876	114.33025	293.98240500000003	236.610435	326.484523	209.591256	194.092216	124.361629	68.658884	89.7214	101.87504	81.753732	87.055578	110.316454	92.137739	100.785086	120.250234	57.518768	48.015206	58.498891	55.056526	61.810512	160.208832	112.658336	118.782695	115.130087	144.927031	228.477594	102.57688	242.093674	123.688134	111.290423
Smp_202990	0.661587	0	0	2.463785	0.808681	0	0.733936	3.046799	0.478571	2.740337	0	0	0	0	3.912494	0	0	0	0.64935	0	0.857466	1.074432	0.361838	0	1.145574	0	0	0.796475	0	0	0	0	0	0	0	1.838664	0	0	0.347621	0	0	0	0.27634	0	0	0.489626	0.764188	0.752199	1.652565	1.710411	0	0	0	0	0	0	0.349956	0.270957	1.595548	0	0	0	0.393297	0	0	2.647516	0	2.78896	0.634817	4.551992	0	7.104457	0	7.881874	3.739403
Smp_203010	0	0	0	0.820397	0	0.288893	0.502653	1.487534	1.846523	0.948745	0	0	0	0	0	0	0	0.661425	0.222999	0	0.281934	0.355292	0.119536	0	0	0.81985	0.641017	0.651613	0.634307	2.162948	0	0	0	0	0	0	0.457114	0	0	0	0	0	0	0	0	1.065335	1.848488	1.353459	1.500079	1.160388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.093288	0.140637	0	0	0	0	0	0	0	0
Smp_203020	0.050611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.089464	0.049365	0.042213	0	0.234182	0.211233	0	0.133388	0.065947	0	0	0	0	0	0	0	0	0.042313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Smp_203030	574.683847	610.40083	623.94749	526.624705	502.234938	232.662731	222.706356	207.678556	222.55309	302.726835	8.042956	29.214348	25.779486	32.964011	10.939039	96.15989	66.710094	80.223862	53.212082	79.374374	900.616533	1020.363426	792.177592	810.742149	742.279566	255.169817	288.624304	253.021507	257.771143	283.094976	10.780812	53.903065	10.163105	13.968086	18.709299	123.016616	84.170862	108.765926	111.573573	150.728596	2.197767	1.551057	3.294817	1.196985	1.599637	242.266679	200.529028	281.782428	223.857447	189.528124	20.333244	7.30972	5.267686	11.464393	12.954605	0	2.039537	0.729884	1.069714	1.983875	108.039497	80.645091	91.226806	93.829328	107.877467	0.472939	0.357415	0.450729	0.696403	0.767374	1.126688	0.79207	2.383935	1.545586	0.957485
Smp_203090	11.096191	14.386487	13.593845	15.59648	13.817235	5.970708	0	0	1.456503	0.824049	1537.366883	1252.356118	1229.402368	1450.001187	646.463977	0.294502	0	1.27008	0.324377	1.074852	9.983807	23.525919	25.877154	10.555572	8.675925	0.541507	0.13268	0	0.308715	0.197537	1167.895864	1450.304508	1885.223946	1468.74265	1381.338171	0	0	0.392911	0	0.171589	2920.629337	3652.917616	2149.115646	2217.686164	2544.610192	1.312704	1.470593	0.873776	0	0	1891.301871	2058.838003	1738.439898	1996.140164	1666.387277	3468.360402	4543.94116	3802.82191	3681.784941	4406.438762	0.594927	0	0.193756	0.947801	0.164526	2053.386685	1591.444463	1565.765522	1638.873835	1896.999432	4540.100181	1342.454851	4522.315425	1750.898708	1987.916867
Smp_203130	1093.79969	1322.784185	1170.639759	1168.468036	1178.6731360000001	29.235765	24.471908	32.149221	34.477477	34.468168	530.477571	558.916482	518.685654	466.992895	476.300178	8.287122	6.333209	5.976089	5.6607	4.381091	2309.575425	1990.07401	1797.747779	2228.913956	2178.861925	45.734752	37.711981	33.011035	46.038075	40.403387	516.797285	373.308003	511.770203	537.515065	541.696546	10.459533	12.970166	7.938185	9.14594	5.800378	2.52761	2.325756	4.907331	4.057511	3.43771	48.29056	51.931955	42.960786	28.864079	27.329676	458.685829	137.262714	211.479961	287.388417	384.086133	1.18414	3.684126	1.747692	2.855209	2.997807	4.657355	5.032853	6.018116	4.52171	6.81365	8.846065	18.103355	11.245215	10.751909	13.211950999999999	2.462865	7.357669	1.879364	7.57966	7.809209
Smp_203170	580.093744	478.559214	475.357446	443.206434	409.874956	1033.918781	766.125512	753.836077	730.353258	896.162606	283.797439	290.344082	409.85551	430.152351	390.970364	447.013125	434.645663	332.560777	311.810354	440.994066	518.928709	590.352378	479.94112	425.838765	468.132902	829.194598	1161.31318	1042.861003	1042.334271	952.437746	375.264823	432.36406	322.698598	337.695315	402.868951	442.040815	508.937705	531.749148	486.938376	541.42985	685.785881	959.690004	514.921337	505.690739	539.315387	1012.717522	749.826234	1112.663612	674.699833	673.966069	321.869644	369.081297	327.219381	448.160306	396.109961	441.807242	570.755104	483.957425	473.551452	584.259783	516.036472	426.479147	442.093858	460.150965	624.937532	533.362308	429.323039	403.65982	455.658083	531.876444	1233.678047	432.26005	2216.87857	494.197927	410.434367
Smp_203190	9.128568	8.367617	9.47549	9.595638	8.47692	7.103727	2.956461	4.358564	3.025854	4.282927	1.110005	1.303261	1.901079	1.853858	1.278886	3.458284	5.17278	4.244575	4.120688	3.495461	12.995557	15.352699	9.721064	11.197398	10.680373	8.384579	9.443538	7.211844	7.930407	9.153304	0.907666	1.111604	1.022223	0.885305	1.3456	3.195652	1.843662	2.529666	1.972333	2.080485	0.500671	0.721244	0.260162	0.366963	0.423552	6.734438	5.303836	7.710478	2.04168	1.741651	1.70016	0.45025	0.496979	0.624758	0.554147	0.089414	0.390505	0.057907	0.147722	0.092509	3.20195	3.149229	2.766688	3.231871	2.779253	4.430836	4.708074	2.198672	3.975642	4.408244	6.471155	1.803194	2.518038	2.741034	3.795424
Smp_203200	0.48611	0.468767	0.472844	0.431147	0.558573	0.496318	0.809011	0.865721	0.89294	1.237008	0.345951	0.478353	0.374582	0.460176	0.410765	1.089548	1.099843	1.27441	1.018286	0.793314	0.435208	0.386744	0.452365	0.448739	0.470925	0.605446	0.469271	0.448387	0.496025	0.475412	0.36309	0.479885	0.445404	0.215187	0.379436	1.068152	0.674162	0.879005	0.799216	0.840208	0.290756	0.198192	0.344118	0.372539	0.182474	0.489062	1.052517	0.84548	0.684326	0.677956	0.607659	0.416955	0.421562	0.421017	0.348694	1.672306	2.859775	1.741401	1.845987	1.821983	1.446216	1.033702	1.119202	1.086424	0.926666	0.650521	0.679256	0.476591	0.978326	0.912846	0.239594	0.42585	0.062839	0.455832	0.436231
Smp_203270	1.551396	1.098147	1.307986	1.395882	1.739104	1.11947	2.781275	2.7545	1.974106	2.685344	2.922397	2.259926	3.076621	1.911444	1.225462	0.252696	0.446611	0.331999	0.531922	0.323257	0.286199	0.551898	0.912852	0.633879	0.797439	1.039323	0.541083	1.629882	1.39893	1.369278	2.328645	2.343866	1.234896	2.789355	2.960424	0.081758	0.123618	0.015533	0.040053	0.105061	0.204017	0.236471	0.410664	0.308031	0.220012	1.136319	1.783483	0.89026	2.29751	1.84601	1.339981	1.031403	1.112124	0.796035	1.713233	0.293356	1.532663	0.381009	0.542287	0.899189	0.128776	0.093219	0.150351	0.152393	0.253953	1.411685	2.665595	0.972173	4.405847	1.638501	0.56169500000000006	0.551296	0.044817	1.013872	1.055765
Smp_203280	861.024848	1005.573688	897.916394	924.241514	849.334739	525.054139	416.012346	616.291566	433.07014	477.392839	763.927657	922.510191	1206.782828	1315.148457	913.648731	1073.014761	1010.966725	939.231131	781.801914	1063.873771	954.384108	978.604638	862.851123	802.438868	834.385797	555.505644	656.982038	743.521242	546.365826	557.963479	1043.52175	822.108446	822.87066	770.582719	889.692928	792.91274	593.128122	752.83434	751.56401	674.841925	414.655624	556.849685	343.610837	332.192772	406.791069	546.370565	475.612651	589.477627	371.39964	402.103253	822.711419	663.208936	709.438427	762.394876	741.054308	378.817736	305.703577	358.713471	412.345121	305.01718	835.505134	684.798139	681.088767	687.176027	762.061916	510.097472	646.542967	405.012886	581.420063	462.58461	792.838345	453.312562	838.149792	407.357967	485.44257
Smp_203310	6.531178	6.055672	7.536127	6.031436	6.906674	1.175639	1.161069	1.95791	1.531074	1.693435	1.740043	1.841595	1.589838	2.157109	2.468802	2.001739	2.514012	2.05134	3.246568	2.350028	7.332615	6.595394	6.565632	9.053892	9.010122	1.196976	0.868313	1.450319	1.092414	1.311169	2.425357	1.876906	1.546097	1.977744	1.686892	2.240077	2.11056	2.494227	2.707142	2.138175	0.231574	0.293911	0.364013	0.277751	0.359017	1.31092	1.907815	1.188758	1.352519	1.451573	2.087484	2.164217	1.490753	1.211949	1.438985	0.136715	0.455899	0.276543	0.228658	0.127888	2.675944	2.714374	2.610079	3.053059	2.026324	4.162125	15.978561	1.95396	11.854669	4.511112	0.214269	1.222185	0.051394	1.955606	3.358442
Smp_203390	40.201187	37.659979	40.744312	36.759252000000004	34.472702999999996	50.336756	77.331865	58.81159100000001	66.12267800000001	60.372738999999996	57.473769000000004	30.169061	60.878705999999994	32.44719	39.005575	5.002287	8.923756000000001	9.231466000000001	9.922726	6.315524999999999	55.617237	50.845172000000005	60.128029	58.280297000000004	58.953534	75.924394	62.701271000000006	90.245297	90.968493	75.89711199999999	59.419103	69.736873	35.073463000000004	54.770827	67.203102	8.147679	10.01711	11.989837	9.285716	10.327244	102.487043	100.17609999999999	122.74436899999999	106.61022399999999	98.310953	77.47530599999999	111.408784	71.008557	118.383802	90.278639	64.603404	79.083046	65.380139	53.70558	63.733709000000005	140.29178000000002	119.286821	129.063964	133.307503	129.524289	7.7940450000000006	8.334627000000001	7.415546000000001	8.623244	7.224247	72.747626	48.839539	67.936533	57.759516000000005	90.339776	33.204903	88.505776	10.163866	93.97763599999999	80.140186
Smp_203400	0.18855	0.046261	0.10538	0.086212	0.055552	2.683046	3.028043	2.575604	2.653432	2.44785	0.726243	0.279162	0.72063	0.204336	0.240821	2.469236	6.130256	3.975875	4.459026	2.459538	0.235732	0.018259	0.122548	0.015055	0.013431	4.163262	4.513098	4.99341	5.952111	4.945973	0.331949	0.472065	0.366117	0.355333	0.723232	6.09064	5.76049	5.267946	4.502086	4.599012	0	0.023481	0.041156	0.034256	0.009708	4.540126	6.087336	4.803541	6.484371	5.650458	0.454248	0.449631	0.216965	0.245861	0.170111	0.03883	0.159278	0.020167	0.078804	0.058126	3.796637	4.233342	3.510044	3.883953	2.663646	0.100188	0.509068	0.047413	0.104381	0.063246	0.038564	0	0	0.024093	0.101976
Smp_203410	8.107703	7.485186	8.887738	7.781183	7.76483	5.902403	7.807401	6.481799	8.697914	6.344141	16.420373	12.311298	14.474495	9.070994	4.458814	6.203875	5.22693	7.279848	8.42985	5.480642	13.578232	12.645555	13.84302	11.894616	13.275459	12.977659	14.966037	15.251385	10.656702	14.508243	11.997456	12.346288	7.51331	18.44796	14.121433	8.676527	9.292815	10.617456	7.926193	10.945978	1.031323	0.498054	1.161491	0.415337	0.671935	9.280007	10.329684	10.062225	11.828372	9.354176	7.228315	5.03004	4.83767	6.496995	7.014558	2.925295	1.643431	2.726466	2.949815	2.067003	8.636634	6.784494	7.374366	9.373121	8.254707	1.273258	2.018598	0.500828	1.521382	1.224161	0.700489	0.671435	0.275903	0.898244	1.113334
Smp_203460	0	1.871848	0	0	0	0	0	0	3.289292	1.521126	0	0	0	0	0	0	0	0	0	1.205165	1.201654	0	0	1.812168	0	1.052802	0.398296	0.568185	0	0	0	1.254318	0	0	0	0	0.618964	0	0.48343	1.5014	0	0	0	0	0	0	3.267898	1.496869	3.835336	0	0	0	0	0	0	0	0	0	0	0	0	0	0.548741	0	0	0.363875	0	0	0.443906	0	0	0	0	0	0
Smp_203480	19.520262	18.403042	19.952572	20.157618	20.107291	16.283753	23.137221	21.885259	20.717653	19.893923	24.216385	12.589607	19.965473	8.569867	11.996878	5.629637	6.688724	8.208259	9.638626	4.842777	31.069832	27.227811	32.253045	32.546805	31.812805	32.049958	24.660183	35.008509	35.560954	34.171105	24.333349	18.849567	13.630711	21.969156	20.044169	12.441288	14.942229	12.595269	12.118028	11.620151	19.739717	20.83263	27.596003	20.796666	17.81908	29.545574	42.020731	27.621223	50.110699	38.905778	16.785341	14.602072	18.669817	13.688121	17.628692	28.465022	26.340649	23.65678	26.775119	25.327857	6.88601	10.76484	8.981713	9.682445	5.861416	30.182839	17.83539	29.519363	22.188882	40.579967	11.480303	23.129788	1.58519	21.093257	26.388123
Smp_203500	5.077729	5.594499	6.103466	4.449391	5.465266	5.489568	5.438432	7.486674	5.11629	5.588864	6.591064	4.536344	5.97471	3.515571	3.867489	0.512584	1.536222	1.38381	1.561104	0.795347	10.978305	9.615418	11.520955	11.367947	11.156315	12.460342	12.759117	12.537078	13.106256	12.944023	8.247783	5.017646	3.989286	7.039905	6.176447	2.199252	0.900605	0.874724	0.893868	1.158334	0.47911	0.951037	0.412744	0.497418	0.745823	9.058604	11.730075	9.525098	10.39875	6.865477	6.077197	2.385709	2.114422	2.161601	4.09537	0.341402	1.674405	1.006475	0.655411	0.388858	0.982688	1.227978	1.294232	1.497556	0.681495	4.797578	10.127612	2.424704	7.208313	6.5008609999999996	2.033128	1.659221	0.856736	2.679059	4.606317
Smp_203580	271.405025	297.552125	301.365339	273.696822	284.425585	1876.191654	343.251033	186.543261	860.192464	911.869894	75.834685	79.94211	122.875283	83.202364	41.250188	411.218427	578.634665	485.400453	455.624532	370.892622	494.373512	570.891175	551.797522	458.206431	514.101647	2869.41704	3085.23452	3196.643788	2956.993867	2986.935666	94.480079	95.409751	41.708592	100.292795	130.220588	478.373333	560.8329	954.086791	595.75406	646.455819	0.695996	0.61735	0.091371	0.300203	0.343544	2205.023175	2168.145812	2110.309607	1674.52793	1412.406198	64.126536	16.492626	21.452659	26.283899	45.566162	0	0	0.09118	0	0	514.361872	422.369924	438.914725	342.921224	481.136468	0.266212	0.935962	0.506176	0.728879	0.114604	0.337324	0.147996	0.475928	1.161619	0
Smp_203600	25.594134	23.001149	26.914545	25.540802	26.355984	21.239266	24.586639	23.933925	23.850444	21.120811	28.364138	19.019093	29.912026	19.348136	25.453732	12.954702	13.615985	15.171065	15.951107	12.896033	48.821972	44.759358	47.89953	48.458635	43.632454	40.376922	42.835213	46.798958	46.397348	44.542588	30.286024	22.383387	20.262893	33.669583	35.441129	20.400373	21.203592	22.731017	21.087623	19.595474	20.144297	27.704885	20.625026	21.146654	18.265802	34.233225	43.164639	34.443754	44.775987	34.027705	26.328933	22.753726	25.54331	12.61122	21.604233	23.937807	26.506059	21.63709	21.373664	22.061152	17.842448	18.756109	17.748768	17.436372	16.371369	16.830887	14.716999	11.721813	14.354765	18.929842	11.064817	15.570174	4.081519	17.520713	14.793393
Smp_203630	276.221349	292.968525	266.593282	267.205216	264.259703	148.424464	262.500662	243.508343	257.6502	225.320229	598.40402	471.866954	532.855565	290.681703	538.732177	64.437134	79.738225	88.011166	105.856321	66.228394	310.920532	249.051064	354.947742	348.834825	345.811146	257.561232	199.365609	283.284102	281.110984	273.057236	694.479932	596.819734	540.388723	618.059222	646.76347	121.257645	142.712137	161.73006	142.695642	113.606176	328.444835	402.869492	273.422493	335.306519	285.039127	265.419357	338.319761	227.660935	409.253432	347.57624	510.854611	673.405367	737.033427	546.313132	702.980919	457.133636	602.029001	757.72487	691.710257	490.30814	85.746513	101.685929	120.621876	99.905693	104.150828	480.530493	500.015222	506.790959	689.011821	559.734122	246.252804	606.90217	38.420248	592.782971	617.383459
Smp_203635	453.108257	500.431113	428.638468	442.153889	468.796568	292.461206	507.084742	485.272722	513.241486	462.751663	1318.773669	1038.098384	1168.840529	567.664956	1099.247961	104.212456	140.047735	149.393078	182.332108	104.066027	308.32942	301.08184	442.772152	414.184238	439.963269	398.937	286.228902	444.587077	407.03477	399.715242	1601.009712	1653.609081	1277.526654	1316.337965	1448.293889	154.069406	184.317883	203.714687	176.137785	147.411432	1350.830015	1239.871036	1176.011886	1676.090904	1188.148722	417.237389	524.716562	337.976466	739.391533	605.604985	1213.923188	1952.250111	2134.771944	1943.165779	2038.144175	2420.878528	2222.50323	2388.695904	2526.187583	2384.786522	103.536324	144.397532	166.578487	161.789287	129.074316	1351.66696	1244.624661	2136.078943	1453.028566	1359.456286	558.149363	3478.15211	76.89146	2659.666609	3091.424855
Smp_203680	0.785307	0.27341	0.839541	0	0.33429	0.082368	1.167895	0.181297	1.073594	0.402371	0.265439	0	0.130746	1.491639	0.549623	0.760259	0.154808	0.655404	0.467277	0.249249	1.052027	0.073269	0.393922	0.060607	0.484721	0.154616	0.07756	0.440427	3.334429	3.020277	0	0.879316	0	0.773729	1.284588	0.292249	0.064694	0.114114	0.791463	1.263845	0.313655	0.400881	0.978821	0.630514	0.731348	0.487522	1.749781	1.135584	1.178499	0.972237	0.360607	0.337744	0.643933	0.32561	0	0.617355	0.210342	0.525308	0.039421	0.308417	0.043071	0.408177	0.612803	0.695615	0.242956	0.713068	0.237898	0.488721	0.782985	1.113554	0	0.57199	0	0.617588	0.685072
Smp_203720	1.388304	1.562108	2.239244	0.244195	1.462235	0.382789	0.454311	0.841702	0.666318	0.976669	3.388113	5.940899	7.531474	8.783307	3.515494	37.901946	45.773089	39.529637	32.969987	33.257827	0.666056	0.311798	0.698027	0.772724	0.649647	0.330319	0.110747	0.235974	0.840641	0.406501	2.660424	3.392903	3.632153	3.940414	4.999283	22.026675	27.304306	27.530269	27.688004	20.808565	1.596568	3.943025	0.697596	0.643189	0.521252	0.17418	0.330533	0.214697	0.111748	0.259414	6.207008	4.474468	3.060661	5.449438	4.474227	0.293044	1.386803	0.4016	0.475855	0.411463	33.250825	31.645234	32.957667	31.799822	31.109897	90.371934	92.149031	43.075755	85.132277	92.663767000000007	132.67674	35.286635	64.917509	52.923789	74.755504
Smp_203810	237.573727	215.245251	241.399018	236.337047	223.816681	74.042756	154.444462	154.990035	123.866714	133.753249	113.134233	124.029304	112.580516	137.020264	133.532293	84.356765	82.518809	96.594274	99.003913	87.314772	127.75047000000001	149.25741	161.171833	196.164385	192.320555	132.413065	94.305972	87.464284	75.338841	99.369594	110.921859	146.482056	129.195181	113.346173	113.62912	101.59136	87.395275	90.943413	84.130576	67.327317	95.326949	85.388468	131.463668	97.657932	81.681272	104.274796	98.033064	100.590908	142.655034	148.932856	114.204995	157.910496	146.362272	157.469023	135.466417	145.306329	174.315666	188.146618	172.39986	178.046003	81.888513	96.915114	97.521138	93.633443	98.893875	124.960273	144.222753	111.491399	120.193608	150.807382	69.764581	113.031314	19.563358	131.320973	111.370589
Smp_203830	34.52263	29.960565	42.132301	32.526086	36.188077	15.005775	73.020447	33.405909	54.197317	63.512203	15.089745	27.770256	25.343439	10.701971	19.516941	4.80286	60.905701	7.813723	18.225407	66.961626999999993	37.265369	27.8907	49.900217	38.864917	41.772908	14.847227	24.038202	31.395042	24.613526	15.108893	18.861396	24.203013	24.598503	23.180613	13.10183	15.815194	36.600179	53.408025	19.763014	36.728347	12.99701	14.949259	21.598022	16.962009	11.569547	23.989064	36.312385	22.163664	35.383962	67.393525	14.977596	19.062057	19.183218	17.60029	17.843442	23.518099	37.153572	32.236221	27.993446	31.48863	37.21274	34.444264	38.762068	53.159896	36.968361	27.153622	37.750742	27.913197	38.275318	34.598877	27.952563	19.840521	7.550677	26.776213	30.630796
Smp_203950	84.36805	78.052163	72.872116	89.73172	83.559912	79.311632	86.096126	75.395363	97.710842	86.279075	44.545658	41.514648	36.794812	53.868435	35.172485	109.323432	103.033096	103.961395	107.879053	89.39582	81.525456	74.260797	68.625013	79.077701	75.584169	89.963791	108.420559	94.556609	87.473798	96.517328	37.361292	42.31024	39.306929	46.04472	35.243939	98.729146	104.759223	101.626059	77.638877	100.42503	2.01192	1.689684	2.034506	1.912405	1.82839	85.944774	91.671683	91.274253	121.009992	106.005086	41.956594	39.496028	34.981871	36.250136	35.860432	1.715909	4.321945	2.128748	2.925685	3.504714	102.622396	95.220699	91.868892	86.756207	90.958637	18.618156	24.02062	26.923521	31.851158	21.757281	3.188164	3.090644	3.151041	3.574096	3.797942
Smp_203970	108.778317	102.622592	110.973595	115.956506	110.168161	126.316711	166.206793	171.346063	169.711176	180.745527	90.5869	87.14101	89.687204	106.00226	91.216051	97.190801	103.980771	110.483021	112.586301	103.636889	111.862366	103.258571	100.975226	98.287507	98.999353	119.035495	109.951777	120.723163	128.550994	113.0149	96.502627	101.329758	94.489827	98.281467	96.231078	90.198668	99.731368	93.084913	97.375911	96.589547	139.9843	165.710664	150.397037	152.782757	138.436833	135.906296	149.814504	129.471547	145.380258	149.207924	84.527188	83.955803	85.539456	71.086251	80.654596	87.567059	133.590404	99.818388	107.080121	130.98181400000001	110.437305	80.130916	93.766094	89.367399	106.271028	146.937076	182.936205	124.857102	168.045041	150.941615	150.162468	129.23005	109.843551	121.086203	122.744334
Smp_203990	0.550052	0.743353	0.584133	0.669029	0.586367	1.41682	1.306888	1.274247	1.13531	1.663107	1.025093	0.464271	0.617445	0.830661	0.7629	0.802238	1.157602	1.363966	1.326884	1.310573	0.091739	0.263216	0.570802	0.270556	0.297872	0.830299	0.915305	1.06946	1.35962	1.342422	1.103918	0.279138	1.065494	0.501403	0.386991	1.007408	1.106416	0.60626	0.822872	0.836352	0.827111	0.41875	1.675747	1.451327	0.796292	1.480856	2.455228	1.421705	2.294366	2.437866	0.288798	1.090632	0.060118	0.181696	0.377058	0.401756	1.118113	0.279539	0.61165	0.644371	0.336683	0.536139	0.95753	1.01735	0.398075	1.0848	1.975458	1.529202	2.442669	3.115917	0.042731	0.520989	0.061364	0.493311	0.666822
