gene_id	PRJNA597909__adult_control_r1	PRJNA597909__adult_control_r2	PRJNA597909__adult_control_r3	PRJNA597909__adult_control_r4	PRJNA597909__adult_control_r5	PRJNA597909__adult_pzq_r1	PRJNA597909__adult_pzq_r2	PRJNA597909__adult_pzq_r3	PRJNA597909__adult_pzq_r4	PRJNA597909__adult_pzq_r5	PRJNA597909__juvenile_control_r1	PRJNA597909__juvenile_control_r2	PRJNA597909__juvenile_control_r3	PRJNA597909__juvenile_control_r4	PRJNA597909__juvenile_control_r5	PRJNA597909__juvenile_pzq_r1	PRJNA597909__juvenile_pzq_r2	PRJNA597909__juvenile_pzq_r3	PRJNA597909__juvenile_pzq_r4	PRJNA597909__juvenile_pzq_r5
Smp_169430	6728.720000000001	6728.554	6729.302999999999	6728.814	6728.924	6728.741	6728.487999999999	6728.826000000001	6728.39	6728.389	6729.05	6729.344	6729.416	6729.612	6729.503000000001	6729.3949999999995	6730.646	6730.077	6729.2300000000005	6729.033000000001
Smp_169440	626.109	625.916	626.665	626.24	626.342	626.134	625.874	626.195	625.77	625.764	626.47	626.778	626.853	627.04	626.9029999999999	626.8179999999999	628.069	627.505	626.687	626.5279999999999
Smp_169460	690.955	690.781	691.538	691.083	691.205	690.998	690.729	691.04	690.626	690.615	691.2980000000001	691.584	691.664	691.854	691.758	691.657	692.889	692.345	691.501	691.3419999999999
Smp_169470	4105.72	4105.554	4106.303	4105.814	4105.924	4105.741	4105.488	4105.826	4105.39	4105.389	4106.05	4106.344	4106.416	4106.612	4106.503	4106.395	4107.646	4107.077	4106.23	4106.033
Smp_169480	5615.786826850003	5494.426586776848	5566.658771165732	5491.011371900158	5446.61124757496	5487.276797222791	5472.46354422397	5463.964266587535	5467.043561413538	5489.525882855533	5414.605220900138	5410.344	5422.241020646686	5415.01044186431	5421.604418285119	5420.21347715701	5427.471032242207	5441.395331706744	5413.3435184542295	5410.033
Smp_169520	4671.72	4671.554	4672.303	4671.814	4671.924	4671.741	4671.488	4671.826	4671.39	4671.389	4672.05	4672.344	4672.416	4672.612	4672.503	4672.395	4673.646	4673.077	4672.23	4672.033
Smp_169530	4489.72	4489.554	4490.303	4489.814	4489.924	4489.741	4489.488	4489.826	4489.39	4489.389	4490.05	4490.344	4490.416	4490.612	4490.503	4490.395	4491.646	4491.077	4490.23	4490.033
Smp_169550	4579.72	4579.554	4580.303	4579.814	4579.924	4579.741	4579.488	4579.826	4579.39	4579.389	4580.05	4580.344	4580.416	4580.612	4580.503	4580.395	4581.646	4581.077	4580.23	4580.033
Smp_169580	2313.72	2313.554	2314.303	2313.814	2313.924	2313.741	2313.488	2313.826	2313.39	2313.389	2314.05	2314.344	2314.416	2314.612	2314.503	2314.395	2315.646	2315.077	2314.23	2314.033
Smp_169610	1463.72	1463.554	1464.303	1463.814	1463.924	1463.741	1463.488	1463.826	1463.39	1463.389	1464.05	1464.344	1464.4160000000002	1464.612	1464.503	1464.395	1465.6459999999997	1465.077	1464.2300000000002	1464.033
Smp_169630	4948.72	4948.554	4949.303	4948.814	4948.924	4948.741	4948.488	4948.826	4948.39	4948.389	4949.05	4949.344	4949.416	4949.612	4949.503	4949.395	4950.646	4950.077	4949.23	4949.033
Smp_169640	1935.72	1935.554	1936.3030000000003	1935.814	1935.924	1935.741	1935.488	1935.826	1935.39	1935.389	1936.05	1936.344	1936.416	1936.6120000000003	1936.5030000000002	1936.3949999999998	1937.646	1937.0770000000002	1936.23	1936.033
Smp_169660	4512.72	4512.554	4513.303	4512.814	4512.924	4512.741	4512.488	4512.826	4512.39	4512.389	4513.05	4513.344	4513.416	4513.612	4513.503	4513.395	4514.646	4514.077	4513.23	4513.033
Smp_169670	5526.72	5526.554	5527.302999999999	5526.814	5526.924	5526.741	5526.488	5526.826	5526.39	5526.389	5527.05	5527.344	5527.416	5527.612	5527.503	5527.395	5528.646	5528.077	5527.23	5527.033
Smp_169690	891.72	891.554	892.303	891.814	891.924	891.741	891.488	891.826	891.39	891.389	892.05	892.344	892.416	892.612	892.503	892.395	893.646	893.077	892.2299999999999	892.033
Smp_169700	1606.72	1606.554	1607.303	1606.814	1606.924	1606.741	1606.488	1606.826	1606.3899999999999	1606.389	1607.05	1607.344	1607.416	1607.612	1607.503	1607.395	1608.6459999999997	1608.077	1607.23	1607.0329999999997
Smp_169720	1916.325135773762	1909.9582452139573	1921.9397618260152	1869.6519957657258	1914.507968473211	1907.2257447000554	1872.5663605631394	1871.4023285279206	1891.294647762919	1896.322652879317	1880.911417655844	1891.0276902954788	1906.1023109892851	1898.1113851298405	1899.7175662962554	1846.638295422241	1907.7187271513862	1884.9364271692411	1832.178908839858	1847.5754308522512
Smp_169730	2407.72	2407.554	2408.303	2407.814	2407.924	2407.741	2407.488	2407.826	2407.39	2407.389	2408.05	2408.344	2408.416	2408.612	2408.503	2408.395	2409.646	2409.077	2408.23	2408.033
Smp_169750	8197.72	8197.554	8198.303	8197.814	8197.924	8197.741	8197.488	8197.826	8197.39	8197.389	8198.05	8198.344	8198.416	8198.612	8198.503	8198.395	8199.646	8199.077	8198.23	8198.033
Smp_169760	2736.72	2736.554	2737.303	2736.814	2736.924	2736.741	2736.488	2736.826	2736.39	2736.389	2737.05	2737.344	2737.416	2737.6120000000005	2737.5030000000006	2737.395	2738.6460000000006	2738.077	2737.23	2737.033
Smp_169780	3496.72	3496.554	3497.303	3496.814	3496.924	3496.741	3496.4880000000003	3496.8259999999996	3496.39	3496.3890000000006	3497.05	3497.344	3497.416	3497.612	3497.503	3497.395	3498.646	3498.0769999999998	3497.23	3497.033
Smp_169800	3441.72	3441.5540000000005	3442.303	3441.814	3441.924	3441.741	3441.488	3441.826	3441.39	3441.389	3442.05	3442.344	3442.4160000000006	3442.612	3442.503	3442.395	3443.646	3443.0770000000007	3442.2299999999996	3442.0330000000004
Smp_169820	5126.72	5126.554	5127.303	5126.814	5126.924	5126.741	5126.488	5126.826	5126.39	5126.389	5127.05	5127.344	5127.416	5127.612	5127.503	5127.395	5128.646	5128.077	5127.23	5127.033
Smp_169860	4959.72	4959.554	4960.303	4959.814	4959.924	4959.741	4959.488	4959.826	4959.39	4959.389	4960.05	4960.344	4960.416	4960.612	4960.503	4960.395	4961.646	4961.077	4960.23	4960.033
Smp_169870	1475.72	1475.554	1476.303	1475.814	1475.924	1475.741	1475.488	1475.826	1475.39	1475.389	1476.05	1476.344	1476.416	1476.612	1476.503	1476.395	1477.646	1477.077	1476.23	1476.033
Smp_169880	1097.72	1097.554	1098.303	1097.814	1097.924	1097.741	1097.488	1097.826	1097.39	1097.389	1098.05	1098.344	1098.416	1098.612	1098.503	1098.395	1099.646	1099.077	1098.23	1098.033
Smp_169890	2487.72	2487.554	2488.303	2487.814	2487.924	2487.741	2487.488	2487.826	2487.39	2487.3889999999997	2488.05	2488.344	2488.416	2488.612	2488.503	2488.395	2489.646	2489.077	2488.23	2488.033
Smp_169930	1999.3865898467548	2000.943392246425	1998.5499649921917	2000.792627526294	1998.081976540353	2007.4997574639165	2014.6017611928282	2013.5445865336758	1992.8998047030484	2015.5874589142384	1998.9807278377261	2001.3453347776353	2005.174622851894	2014.149613104386	2007.8572182374644	2001.0662069346638	2000.3983020814783	2015.7448939459841	1984.967364840501	2003.5829373524914
Smp_169940	4068.72	4068.5539999999996	4069.303	4068.814	4068.9239999999995	4068.741	4068.488	4068.826	4068.3900000000003	4068.389	4069.05	4069.3439999999996	4069.416	4069.612	4069.503	4069.395	4070.646	4070.077	4069.23	4069.0329999999994
Smp_169950	8893.72	8893.554	8894.303	8893.814	8893.924	8893.741	8893.488	8893.826	8893.39	8893.389	8894.05	8894.344	8894.416	8894.612	8894.503	8894.395	8895.646	8895.077	8894.23	8894.033
Smp_169960	1666.72	1666.554	1667.303	1666.814	1666.924	1666.741	1666.488	1666.826	1666.39	1666.389	1667.05	1667.344	1667.416	1667.612	1667.503	1667.395	1668.646	1668.077	1667.23	1667.033
Smp_169970	4357.72	4357.554	4358.303	4357.814	4357.924	4357.741	4357.488	4357.826	4357.39	4357.389	4358.05	4358.344	4358.416	4358.612	4358.503	4358.395	4359.646	4359.077	4358.23	4358.033
Smp_169980	4695.72	4695.554	4696.303	4695.814	4695.924	4695.741	4695.488	4695.826	4695.39	4695.389	4696.05	4696.344	4696.416	4696.612	4696.503	4696.395	4697.646	4697.077	4696.23	4696.033
Smp_169990	1930.72	1930.554	1931.303	1930.814	1930.924	1930.741	1930.488	1930.8259999999998	1930.39	1930.389	1931.05	1931.3439999999998	1931.416	1931.612	1931.503	1931.395	1932.646	1932.077	1931.2299999999998	1931.033
Smp_170010	1310.7200000000003	1310.5539999999999	1311.303	1310.814	1310.924	1310.741	1310.488	1310.826	1310.39	1310.389	1311.05	1311.344	1311.416	1311.612	1311.503	1311.395	1312.646	1312.077	1311.23	1311.033
Smp_170020	1684.72	1684.5539999999999	1685.3030000000003	1684.8140000000003	1684.924	1684.741	1684.488	1684.826	1684.3900000000003	1684.389	1685.05	1685.344	1685.4159999999997	1685.6120000000003	1685.503	1685.395	1686.646	1686.077	1685.23	1685.033
Smp_170030	954.72	954.554	955.303	954.814	954.924	954.741	954.488	954.826	954.39	954.389	955.05	955.344	955.416	955.612	955.503	955.395	956.6459999999998	956.0769999999999	955.23	955.033
Smp_170060	1853.72	1853.554	1854.303	1853.814	1853.924	1853.741	1853.488	1853.8260000000002	1853.39	1853.389	1854.05	1854.3440000000003	1854.416	1854.612	1854.503	1854.3949999999998	1855.6460000000002	1855.077	1854.2299999999998	1854.0329999999997
Smp_170150	3396.72	3396.554	3397.303	3396.814	3396.924	3396.7410000000004	3396.488	3396.826	3396.39	3396.389	3397.05	3397.344	3397.416	3397.612	3397.503	3397.395	3398.646	3398.077	3397.2299999999996	3397.033
Smp_170160	2561.72	2561.554	2562.303	2561.814	2561.924	2561.741	2561.488	2561.826	2561.39	2561.389	2562.05	2562.344	2562.416	2562.612	2562.503	2562.395	2563.646	2563.077	2562.23	2562.033
Smp_170170	9937.72	9937.554000000002	9938.303	9937.814	9937.923999999999	9937.741	9937.488	9937.826	9937.39	9937.389	9938.05	9938.344	9938.415999999997	9938.612	9938.503	9938.395	9939.646	9939.077	9938.23	9938.033
Smp_170200	1666.72	1666.554	1667.303	1666.814	1666.924	1666.741	1666.488	1666.826	1666.39	1666.389	1667.05	1667.344	1667.416	1667.612	1667.503	1667.395	1668.646	1668.077	1667.23	1667.033
Smp_170210	1695.72	1695.554	1696.303	1695.814	1695.924	1695.741	1695.488	1695.826	1695.3899999999999	1695.389	1696.05	1696.344	1696.416	1696.612	1696.503	1696.395	1697.646	1697.077	1696.23	1696.033
Smp_170230	3219.72	3219.554	3220.303	3219.814	3219.924	3219.741	3219.4880000000003	3219.826	3219.39	3219.389	3220.05	3220.344	3220.416	3220.612	3220.503	3220.395	3221.6460000000006	3221.077	3220.23	3220.0329999999994
Smp_170260	3543.6548172779503	3514.001191607384	3567.2100736615043	3510.075765106564	3470.4888050298528	3543.21571476882	3392.5129648508128	3461.596524698723	3420.157469366784	3395.242075210655	3840.05	3783.5454843947455	3691.867233872817	3720.457372630296	3793.9419468677934	3645.044617517232	3740.8890672332727	3841.077	3612.8798709260504	3768.6624676493257
Smp_170280	5233.72	5233.554	5234.303	5233.814	5233.924	5233.741	5233.488000000001	5233.826	5233.39	5233.389	5234.05	5234.344	5234.416	5234.612000000001	5234.503	5234.395	5235.646	5235.077	5234.23	5234.033
Smp_170290	6013.72	6013.554	6014.303	6013.814	6013.924	6013.741	6013.488	6013.826	6013.39	6013.389	6014.05	6014.344	6014.416	6014.612	6014.503	6014.395	6015.646	6015.077	6014.23	6014.033
Smp_170300	1341.72	1341.554	1342.303	1341.814	1341.924	1341.741	1341.4879999999998	1341.8260000000002	1341.39	1341.389	1342.05	1342.344	1342.416	1342.612	1342.503	1342.395	1343.646	1343.077	1342.23	1342.033
Smp_170320	1064.72	1064.554	1065.303	1064.814	1064.924	1064.741	1064.488	1064.826	1064.39	1064.389	1065.05	1065.344	1065.416	1065.612	1065.503	1065.395	1066.646	1066.077	1065.23	1065.033
Smp_170340	6391.72	6391.554000000001	6392.303	6391.813999999999	6391.924	6391.741	6391.488	6391.826	6391.39	6391.389	6392.05	6392.344	6392.416	6392.612000000001	6392.503	6392.395	6393.646	6393.077	6392.23	6392.033
Smp_170350	2768.72	2768.554	2769.303	2768.814	2768.924	2768.741	2768.488	2768.826	2768.39	2768.389	2769.05	2769.344	2769.416	2769.612	2769.503	2769.395	2770.646	2770.077	2769.23	2769.033
Smp_170380	1611.7199999999998	1611.554	1612.3030000000003	1611.814	1611.924	1611.741	1611.488	1611.826	1611.39	1611.389	1612.05	1612.344	1612.416	1612.6119999999999	1612.503	1612.395	1613.646	1613.077	1612.23	1612.033
Smp_170390	4246.72	4246.554	4247.303	4246.814	4246.924	4246.741	4246.488	4246.826	4246.39	4246.389	4247.05	4247.344	4247.416	4247.612	4247.503	4247.395	4248.646	4248.077	4247.23	4247.033
Smp_170400	4660.72	4660.554	4661.303	4660.814	4660.924	4660.741	4660.488	4660.826	4660.39	4660.389	4661.05	4661.344	4661.416	4661.612	4661.503	4661.395	4662.646	4662.077	4661.23	4661.033
Smp_170420	346.102	346.102	346.102	346.102	346.102	346.102	346.102	346.102	346.102	346.102	346.102	346.102	346.102	346.102	346.102	346.102	346.102	346.102	346.102	346.102
Smp_170430	1562.72	1562.5539999999999	1563.303	1562.8140000000003	1562.924	1562.741	1562.488	1562.826	1562.39	1562.389	1563.05	1563.344	1563.416	1563.612	1563.503	1563.395	1564.646	1564.077	1563.23	1563.033
Smp_170440	1782.72	1782.5540000000003	1783.303	1782.814	1782.924	1782.741	1782.488	1782.826	1782.39	1782.389	1783.05	1783.344	1783.416	1783.612	1783.503	1783.395	1784.646	1784.077	1783.23	1783.033
Smp_170450	2423.72	2423.554	2424.303	2423.814	2423.924	2423.741	2423.488	2423.826	2423.39	2423.389	2424.05	2424.344	2424.416	2424.612	2424.503	2424.395	2425.646	2425.077	2424.23	2424.033
Smp_170490	1794.72	1794.5539999999999	1795.303	1794.814	1794.924	1794.741	1794.488	1794.8260000000002	1794.39	1794.389	1795.0500000000002	1795.344	1795.416	1795.612	1795.5030000000002	1795.3950000000002	1796.646	1796.077	1795.1170143670422	1795.0330000000001
Smp_170540	8207.72	8207.554	8208.303	8207.814	8207.924	8207.741	8207.488	8207.826	8207.39	8207.389	8208.05	8208.344	8208.416	8208.612	8208.503	8208.395	8209.646	8209.077	8208.23	8208.033
Smp_170550	3072.57406855325	3083.8608377735086	3107.1965991672755	3081.0047761223054	3104.9523117773647	3097.659139183971	3107.242071535188	3110.1966694949087	3075.1977645195934	3102.0381270974185	3091.877644814909	3089.2138963984444	3072.7496985215507	3079.3626402736572	3061.675851517934	3076.1936551670365	3082.1126923781044	3092.2051533696244	3087.6823851154945	3083.8625217572185
Smp_170560	2574.72	2574.554	2575.303	2574.814	2574.924	2574.741	2574.488	2574.826	2574.39	2574.389	2575.05	2575.344	2575.416	2575.612	2575.503	2575.395	2576.646	2576.077	2575.23	2575.033
Smp_170570	3296.7199999999993	3296.554	3297.303	3296.814	3296.924	3296.741	3296.488	3296.826	3296.39	3296.389	3297.05	3297.344	3297.4159999999997	3297.612	3297.503	3297.395	3298.646	3298.077	3297.23	3297.033
Smp_170580	535.17	534.975	535.72	535.288	535.408	535.215	534.933	535.277	534.841	534.833	535.536	535.849	535.923	536.105	535.972	535.881	537.142	536.582	535.755	535.592
Smp_170600	411.545	411.344	412.05	411.66300000000007	411.765	411.6859999999999	411.358	411.726	411.301	411.333	411.97	412.3	412.323	412.498	412.34000000000003	412.3090000000001	413.571	413.055	412.26300000000003	412.076
Smp_170610	1904.72	1904.554	1905.303	1904.814	1904.924	1904.741	1904.4880000000003	1904.826	1904.39	1904.389	1905.0499999999997	1905.3440000000003	1905.416	1905.6119999999999	1905.503	1905.3949999999998	1906.646	1906.0769999999998	1905.23	1905.033
Smp_170620	3397.72	3397.554	3398.3029999999994	3397.814	3397.924	3397.741	3397.488	3397.826	3397.39	3397.389	3398.0500000000006	3398.344	3398.416	3398.612	3398.503	3398.395	3399.646	3399.077	3398.23	3398.033
Smp_170630	1980.72	1980.5540000000003	1981.3029999999999	1980.814	1980.924	1980.741	1980.488	1980.826	1980.39	1980.389	1981.05	1981.344	1981.416	1981.612	1981.5029999999997	1981.395	1982.646	1982.0769999999998	1981.23	1981.0330000000001
Smp_170690	2264.72	2264.554	2265.303	2264.814	2264.924	2264.741	2264.488	2264.826	2264.39	2264.389	2265.05	2265.344	2265.416	2265.612	2265.503	2265.395	2266.646	2266.077	2265.23	2265.033
Smp_170700	6156.719999999999	6156.554	6157.303	6156.814	6156.924	6156.741	6156.488	6156.826	6156.39	6156.389	6157.050000000001	6157.344	6157.416	6157.612	6157.503	6157.395	6158.645999999999	6158.077	6157.23	6157.033
Smp_170740	233.737	234.31896695069733	234.244	233.855	234.31896695069733	234.31896695069733	233.581	233.95499999999998	234.31896695069733	233.57199999999997	234.159	234.47799999999998	234.31896695069733	234.664	234.51	234.31896695069733	235.739	235.25299999999996	234.45500000000004	234.274
Smp_170760	8949.72	8949.554	8950.303	8949.814	8949.924	8949.741	8949.488	8949.826	8949.39	8949.389	8950.05	8950.344	8950.416	8950.612	8950.503	8950.395	8951.646	8951.077	8950.23	8950.033
Smp_170770	1582.72	1582.554	1583.303	1582.814	1582.924	1582.741	1582.488	1582.826	1582.39	1582.389	1451.0499999999997	1451.3440000000003	1555.6612037375528	1451.612	1583.503	1555.6612037375528	1555.6612037375528	1584.077	1555.6612037375528	1555.6612037375528
Smp_170790	2010.7199999999998	2010.554	2011.303	2010.814	2010.924	2010.741	2010.488	2010.8260000000002	2010.3899999999999	2010.389	2011.05	2011.344	2011.416	2011.612	2011.503	2011.395	2012.646	2012.077	2011.23	2011.033
Smp_170800	2848.72	2848.554	2849.303	2848.814	2848.924	2848.741	2848.488	2848.826	2848.39	2848.389	2849.05	2849.344	2849.416	2849.612	2849.503	2849.395	2850.646	2850.077	2849.23	2849.033
Smp_170810	1963.72	1963.554	1964.303	1963.814	1963.924	1963.741	1963.488	1963.8260000000002	1963.39	1963.389	1964.0500000000002	1964.344	1964.416	1964.612	1964.503	1964.3950000000002	1965.646	1965.077	1964.23	1964.033
Smp_170840	1211.72	1211.554	1212.303	1211.814	1211.924	1211.741	1211.488	1211.826	1211.39	1211.389	1212.05	1212.1109715173914	1212.416	1212.612	1212.503	1212.395	1213.646	1213.077	1212.23	1212.033
Smp_170850	11.4914	11.4914	11.4914	11.4914	11.4914	11.4914	11.4914	11.4914	11.4914	11.4914	11.4914	11.4914	11.4914	11.4914	11.4914	11.4914	11.4914	11.4914	11.4914	11.4914
Smp_170890	4356.72	4356.554	4357.303	4356.814	4356.924	4356.741	4356.488	4356.826	4356.39	4356.389	4357.05	4357.344	4357.416	4357.612	4357.503	4357.395	4358.646	4358.077	4357.23	4357.033
Smp_170910	6596.8938830102425	6603.478383322655	6601.323835069178	6600.476467535508	6613.135911166098	6606.707388713245	6594.448817380621	6600.807327851421	6600.667324226268	6598.173416965837	6605.428819590696	6598.15020486885	6595.994426122926	6609.873099987486	6598.201662710036	6594.726478044117	6607.154007353061	6605.442971436936	6596.531777970189	6592.815656499088
Smp_170930	2229.72	2229.554	2230.303	2229.814	2229.924	2229.741	2229.488	2229.826	2229.39	2229.389	2230.05	2230.344	2230.416	2230.6120000000005	2230.503	2230.395	2231.646	2231.077	2230.23	2230.033
Smp_170940	1991.72	1991.554	1992.303	1991.814	1991.924	1991.741	1991.488	1991.826	1991.3900000000003	1991.389	1992.0500000000002	1992.3439999999998	1992.416	1992.612	1992.503	1992.395	1993.646	1993.0769999999998	1992.23	1992.0329999999997
Smp_170950	1114.72	1114.554	1115.303	1114.814	1114.924	1114.741	1114.488	1114.826	1114.39	1114.389	1115.05	1115.344	1115.416	1115.612	1115.503	1115.395	1116.646	1116.077	1115.23	1115.033
Smp_170980	1592.72	1592.554	1593.303	1592.814	1592.924	1592.741	1592.488	1592.826	1592.3900000000003	1592.389	1593.05	1593.344	1593.416	1593.612	1593.503	1593.395	1594.646	1594.077	1593.23	1593.033
Smp_171000	1246.72	1246.554	1247.303	1246.814	1246.924	1246.741	1246.488	1246.826	1246.39	1246.389	1247.05	1247.344	1247.416	1247.612	1247.503	1247.395	1248.646	1248.077	1247.23	1247.033
Smp_171010	2379.72	2379.554	2380.303	2379.814	2379.924	2379.741	2379.488	2379.826	2379.39	2379.389	2380.05	2380.344	2380.416	2380.612	2380.503	2380.395	2381.646	2381.077	2380.23	2380.033
Smp_171020	4206.72	4206.554	4207.303	4206.814	4206.924	4206.741	4206.488	4206.826	4206.39	4206.389	4207.05	4207.344	4207.416	4207.612	4207.503	4207.395	4208.646	4208.077	4207.23	4207.033
Smp_171030	4503.72	4503.554	4504.303	4503.814	4503.924	4503.741	4503.488	4503.826	4503.39	4503.389	4504.05	4504.344	4504.416	4504.612	4504.503	4504.395	4505.646	4505.077	4504.23	4504.033
Smp_171040	3067.7199999999993	3067.554	3068.303	3067.8140000000003	3067.9240000000004	3067.7409999999995	3067.488	3067.826	3067.39	3067.389	3068.05	3068.3439999999996	3068.416	3068.6120000000005	3068.503	3068.395	3069.646	3069.077	3068.23	3068.0329999999994
Smp_171060	1138.71429910891	1138.554	1139.303	1138.814	1138.924	1138.741	1138.488	1138.826	1138.39	1138.389	1138.71429910891	1138.71429910891	1138.71429910891	1138.71429910891	1138.71429910891	1138.71429910891	1138.71429910891	1138.71429910891	1138.71429910891	1138.71429910891
Smp_171070	6841.72	6841.554	6842.303	6841.814000000001	6841.924	6841.741	6841.488	6841.826	6841.39	6841.389	6842.05	6842.344	6842.416	6842.612	6842.503	6842.395	6843.646	6843.077000000001	6842.23	6842.033
Smp_171080	667.046	666.864	667.616	667.178	667.284	667.072	666.82	667.134	666.709	666.706	667.409	667.701	667.779	667.971	667.838	667.754	668.987	668.433	667.611	667.465
Smp_171090	1862.72	1862.554	1863.303	1862.814	1862.924	1862.741	1862.488	1862.826	1862.39	1862.3890000000001	1863.05	1863.344	1863.416	1863.612	1863.503	1863.395	1864.646	1864.077	1863.23	1863.033
Smp_171120	952.72	952.554	953.303	952.8139999999999	952.924	952.7409999999999	952.488	952.826	952.3899999999999	952.389	953.05	953.344	953.416	953.612	953.503	953.395	954.646	954.077	953.23	953.033
Smp_171130	3034.2795893097064	3033.554	3034.2795893097064	3034.2795893097064	3033.924	3033.7409999999995	3034.2795893097064	3034.2795893097064	3033.39	3034.2795893097064	3034.05	3034.344	3034.416	3034.612	3034.503	3034.395	3035.646	3035.077	3034.23	3034.033
Smp_171140	3199.8805351331725	3199.9270777620363	3200.649391498422	3199.8182896886105	3199.8333411529593	3193.386168693956	3193.8172924844225	3193.679775404242	3190.9256966555276	3194.0756638765693	3193.071013361312	3193.774150265416	3193.3349797001174	3197.6940523672783	3193.527719925588	3197.6036223405035	3198.251762928276	3195.283296443737	3192.8205237096895	3197.1330881716544
Smp_171150	2036.72	2036.554	2037.3029999999999	2036.8139999999999	2036.924	2036.741	2036.488	2036.826	2036.3900000000003	2036.389	2037.0500000000002	2037.344	2037.416	2037.6120000000003	2037.503	2037.395	2038.646	2038.0770000000002	2037.2299999999998	2037.033
Smp_171170	4385.72	4385.554	4386.303	4385.814	4385.924	4385.741	4385.488	4385.826	4385.39	4385.389	4386.05	4386.344	4386.416	4386.612	4386.503	4386.395	4387.646	4387.077	4386.23	4386.033
Smp_171180	2513.72	2513.554	2514.303	2513.814	2513.924	2513.741	2513.488	2513.826	2513.39	2513.389	2514.05	2514.344	2514.416	2514.612	2514.503	2514.395	2515.646	2515.0769999999998	2514.23	2514.0329999999994
Smp_171190	492.218	492.02400000000006	492.772	492.335	492.44800000000004	492.264	491.97	492.319	491.887	491.8790000000001	492.575	492.894	492.975	493.147	493.02000000000004	492.94899999999996	494.196	493.631	492.806	492.645
Smp_171200	3981.7199999999993	3981.5539999999996	3982.303	3981.8139999999994	3981.924	3981.7410000000004	3981.4879999999994	3981.8260000000005	3981.39	3981.389	3982.05	3982.3440000000005	3982.416	3982.612	3982.503	3982.3950000000004	3983.646	3983.0770000000007	3982.23	3982.033
Smp_171270	1017.7199999999999	1017.554	1018.303	1017.814	1017.924	1017.741	1017.488	1017.826	1017.3899999999999	1017.389	1018.05	1018.344	1018.4160000000002	1018.612	1018.5029999999999	1018.3950000000001	1019.646	1019.077	1018.23	1018.033
Smp_171280	1462.72	1462.554	1463.3030000000003	1462.814	1462.924	1462.741	1462.488	1462.826	1462.39	1462.389	1463.05	1463.344	1463.416	1463.612	1463.503	1463.395	1464.6460000000002	1464.077	1463.23	1463.033
Smp_171310	1213.7409999999995	1213.7409999999995	1213.7409999999995	1213.7409999999995	1213.7409999999995	1213.741	1213.7409999999995	1213.7409999999995	1213.7409999999995	1213.7409999999995	1213.7409999999995	1213.7409999999995	1213.7409999999995	1213.7409999999995	1213.7409999999995	1213.7409999999995	1213.7409999999995	1213.7409999999995	1213.7409999999995	1213.7409999999995
Smp_171370	2040.72	2040.554	2041.303	2040.8140000000003	2040.924	2040.741	2040.488	2040.826	2040.39	2040.389	2041.05	2041.3439999999998	2041.416	2041.612	2041.503	2041.395	2042.646	2042.0770000000002	2041.2299999999998	2041.0330000000001
Smp_171460	2999.72	2999.554	3000.303	2999.814	2999.924	2999.741	2999.4880000000003	2999.826	2999.39	2999.389	3000.05	3000.344	3000.416	3000.612	3000.503	3000.395	3001.646	3001.077	3000.23	3000.033
Smp_171490	17421.72	17421.554	17422.303	17421.814	17421.924	17421.741	17421.488	17421.826	17421.39	17421.389	17422.05	17422.344	17422.416	17422.612	17422.503	17422.395	17423.646	17423.077	17422.23	17422.033
Smp_171530	1952.941696286648	1990.665673136908	2007.8458611058193	2036.8550867315944	2007.8286686218207	2096.0701252433446	2090.7161108916353	2067.909481252865	2075.1030138036667	2154.251707465525	2186.051378784721	2311.2254424471566	2253.5826887042012	2232.1425897573213	2280.412470100726	2473.8271368958385	2378.7404594398186	2449.649252851182	2323.8185727282894	2229.3387629756817
Smp_171540	2713.72	2713.5539999999996	2714.303	2713.814	2713.924	2713.741	2713.488	2713.826	2713.39	2713.389	2714.05	2714.344	2714.416	2714.612	2714.503	2714.395	2715.646	2715.077	2714.23	2714.033
Smp_171550	2093.72	2093.554	2094.303	2093.814	2093.924	2093.741	2093.488	2093.826	2093.39	2093.389	2094.05	2094.344	2094.416	2094.612	2094.503	2094.395	2095.646	2095.077	2094.23	2094.033
Smp_171580	2098.72	2098.554	2099.303	2098.814	2098.924	2098.741	2098.488	2098.826	2098.39	2098.389	2099.05	2099.344	2099.416	2099.612	2099.503	2099.395	2100.646	2100.077	2099.23	2099.033
Smp_171600	4517.72	4517.554	4518.303	4517.814	4517.924	4517.741	4517.488	4517.826	4517.39	4517.389	4518.05	4518.344	4518.416	4518.612	4518.503	4518.395	4519.646	4519.077	4518.23	4518.033
Smp_171610	2406.72	2406.554	2407.303	2406.814	2406.924	2406.741	2406.488	2406.826	2406.39	2406.389	2407.05	2407.344	2407.416	2407.612	2407.503	2407.395	2408.646	2408.077	2407.23	2407.033
Smp_171620	1217.3446384320177	1190.0770346312736	1246.162594134094	1237.9938833918018	1242.1668479748582	1317.9322446688473	1299.303992751719	1308.3442942578379	1331.3638174859543	1306.9241023430302	1329.2062853325017	1372.3552273004798	1383.8973639426817	1279.0219420507087	1300.5905066963885	1332.5706599386083	1340.1312549024317	1343.9222028617219	1313.683623998849	1337.291764956745
